TIteration;TBlock;TMessGen;TMessSend;TDisplay;TOA;Essai;TxPower;SF;Bandwith;CodingRate;Taille
27396254;27396333;27399551;27741056;27825040;337;0;14;8;125;4_8;70
27891709;27891794;27894962;28252056;28336003;353;0;14;8;125;4_8;71
28402673;28402754;28405918;28763054;28847035;353;0;14;8;125;4_8;72
28913751;28913834;28917013;29274056;29357999;353;0;14;8;125;4_8;73
29424641;29424721;29427890;29785059;29869042;353;0;14;8;125;4_8;74
29935745;29935828;29939000;30312056;30395985;370;0;14;8;125;4_8;75
30462598;30462685;30465840;30839054;30923042;370;0;14;8;125;4_8;76
30989774;30989858;30993035;31366056;31449994;370;0;14;8;125;4_8;77
31520303;31520381;31523603;31897056;31981069;370;0;14;8;125;4_8;78
32047778;32047873;32051041;32442056;32525966;386;0;14;8;125;4_8;79
32592662;32592742;32595918;32987054;33071063;386;0;14;8;125;4_8;80
33137771;33137856;33141035;33532056;33615994;386;0;14;8;125;4_8;81
33682651;33682731;33685906;34077054;34161065;386;0;14;8;125;4_8;82
34227790;34227883;34231048;34638056;34721978;402;0;14;8;125;4_8;83
34788650;34788730;34791913;35199054;35283059;402;0;14;8;125;4_8;84
35349759;35349843;35353021;35760061;35843994;402;0;14;8;125;4_8;85
35914360;35914438;35917669;36323056;36407046;402;0;14;8;125;4_8;86
36473733;36473816;36476989;36900056;36983968;419;0;14;8;125;4_8;87
37050598;37050678;37053847;37477059;37561035;419;0;14;8;125;4_8;88
37627738;37627822;37631004;38054061;38138021;419;0;14;8;125;4_8;89
38204714;38204794;38207979;38631054;38715033;419;0;14;8;125;4_8;90
38781755;38781841;38785021;39224056;39307994;435;0;14;8;125;4_8;91
39374639;39374719;39377898;39817054;39901035;435;0;14;8;125;4_8;92
39971426;39971504;39974738;40412070;40496018;435;0;14;8;125;4_8;93
40562657;40562741;40565925;41005054;41089085;435;0;14;8;125;4_8;94
41155745;41155828;41159013;41614056;41697994;452;0;14;8;125;4_8;95
41764620;41764700;41767884;42223058;42307055;452;0;14;8;125;4_8;96
42373766;42373851;42377037;42832056;42916016;452;0;14;8;125;4_8;97
42982649;42982729;42985913;43441054;43525033;452;0;14;8;125;4_8;98
43591729;43591812;43594992;44068056;44152018;468;0;14;8;125;4_8;99
44218638;44218718;44221902;44695054;44779094;468;0;14;8;125;4_8;100
44849375;44849454;44852705;45322077;45406021;468;0;14;8;125;4_8;101
45472660;45472741;45475925;45949059;46033073;468;0;14;8;125;4_8;102
46099776;46099859;46103052;46592056;46675994;484;0;14;8;125;4_8;103
46742657;46742737;46745925;47235054;47319083;484;0;14;8;125;4_8;104
47385830;47385923;47389116;47878056;47961985;484;0;14;8;125;4_8;105
48028625;48028705;48031894;48521054;48605081;484;0;14;8;125;4_8;106
48671778;48671873;48675054;49180061;49264021;501;0;14;8;125;4_8;107
49334367;49334446;49337682;49841057;49925069;501;0;14;8;125;4_8;108
49991750;49991832;49995017;50500055;50583989;501;0;14;8;125;4_8;109
50650615;50650696;50653883;51159053;51243076;501;0;14;8;125;4_8;110
51309746;51309829;51313021;51834055;51918028;517;0;14;8;125;4_8;111
51984693;51984774;51987982;52509053;52593094;517;0;14;8;125;4_8;112
52659801;52659892;52663087;53184055;53268017;517;0;14;8;125;4_8;113
53334651;53334731;53337926;53859053;53943055;517;0;14;8;125;4_8;114
54009754;54009837;54013034;54550055;54634015;533;0;14;8;125;4_8;115
54704399;54704477;54707721;55243055;55327069;533;0;14;8;125;4_8;116
55393782;55393877;55397072;55934055;56018022;533;0;14;8;125;4_8;117
56084705;56084786;56087984;56625053;56709064;533;0;14;8;125;4_8;118
56775757;56775839;56779042;57332057;57416017;550;0;14;8;125;4_8;119
57482640;57482720;57485909;58039060;58123154;550;0;14;8;125;4_8;120
58189923;58190003;58193207;58746066;58830020;550;0;14;8;125;4_8;121
58896647;58896727;58899926;59453065;59537078;550;0;14;8;125;4_8;122
59610173;59610249;59613610;60183057;60266995;566;0;14;8;125;4_8;123
60333672;60333752;60336958;60908053;60992072;566;0;14;8;125;4_8;124
61058736;61058821;61062021;61633055;61716993;566;0;14;8;125;4_8;125
61783619;61783704;61786891;62358053;62442076;566;0;14;8;125;4_8;126
62508806;62508896;62512091;63099055;63182998;583;0;14;8;125;4_8;127
63249622;63249702;63252907;63840053;63924084;583;0;14;8;125;4_8;128
63990827;63990914;63994119;64581055;64664989;583;0;14;8;125;4_8;129
64731628;64731709;64734909;65322053;65406069;583;0;14;8;125;4_8;130
65476369;65476448;65479700;66081057;66165020;599;0;14;8;125;4_8;131
66231639;66231719;66234928;66838053;66922059;599;0;14;8;125;4_8;132
66988751;66988833;66992038;67595055;67679022;599;0;14;8;125;4_8;133
67745672;67745752;67748954;68352053;68436084;599;0;14;8;125;4_8;134
68502775;68502858;68506075;69125055;69209020;615;0;14;8;125;4_8;135
69275654;69275734;69278939;69898053;69982074;615;0;14;8;125;4_8;136
70048778;70048877;70052089;70671055;70755013;615;0;14;8;125;4_8;137
70821699;70821780;70824978;71444053;71528059;615;0;14;8;125;4_8;138
71598365;71598443;71601716;72235057;72319017;632;0;14;8;125;4_8;139
72385677;72385762;72388975;73024053;73108107;632;0;14;8;125;4_8;140
73174793;73174886;73178085;73813055;73896993;632;0;14;8;125;4_8;141
73963611;73963691;73966905;74602053;74686080;632;0;14;8;125;4_8;142
74752735;74752819;74756028;75409055;75492998;648;0;14;8;125;4_8;143
75559630;75559711;75562916;76216053;76300082;648;0;14;8;125;4_8;144
76366806;76366896;76370106;77023059;77107036;648;0;14;8;125;4_8;145
77177425;77177504;77180779;77832055;77916064;648;0;14;8;125;4_8;146
77982744;77982827;77986040;78655055;78739020;665;0;14;8;125;4_8;147
78805653;78805738;78808943;79478053;79562088;665;0;14;8;125;4_8;148
79628759;79628841;79632061;80301055;80385020;665;0;14;8;125;4_8;149
80451666;80451746;80454969;81124053;81208074;665;0;14;8;125;4_8;150
81274764;81274847;81278066;81963055;82047011;681;0;14;8;125;4_8;151
82113688;82113768;82116984;82802053;82886055;681;0;14;8;125;4_8;152
82952749;82952833;82956064;83641055;83725012;681;0;14;8;125;4_8;153
83795361;83795439;83798704;84482055;84566066;681;0;14;8;125;4_8;154
84632744;84632827;84636046;85337055;85421017;697;0;14;8;125;4_8;155
85487679;85487763;85490984;86192053;86276066;697;0;14;8;125;4_8;156
86342757;86342839;86346058;87047055;87131028;697;0;14;8;125;4_8;157
87197631;87197711;87200932;87902053;87986045;697;0;14;8;125;4_8;158
88052747;88052835;88056058;88773055;88857028;714;0;14;8;125;4_8;159
88923654;88923734;88926947;89644053;89728066;714;0;14;8;125;4_8;160
89798459;89798537;89801828;90519057;90603047;714;0;14;8;125;4_8;161
90669673;90669754;90672977;91390053;91474072;714;0;14;8;125;4_8;162
91540753;91540835;91544060;92279055;92362991;730;0;14;8;125;4_8;163
92429636;92429716;92432947;93168053;93252066;730;0;14;8;125;4_8;164
93318762;93318845;93322060;94057055;94141036;730;0;14;8;125;4_8;165
94207703;94207783;94211013;94946053;95030072;730;0;14;8;125;4_8;166
95096827;95096914;95100145;95851055;95935020;746;0;14;8;125;4_8;167
96001649;96001729;96004950;96756053;96840067;746;0;14;8;125;4_8;168
96910472;96910550;96913836;97663057;97746991;746;0;14;8;125;4_8;169
97813676;97813761;97816991;98568053;98652045;746;0;14;8;125;4_8;170
98718736;98718819;98722048;99489055;99573028;763;0;14;8;125;4_8;171
99639655;99639736;99642967;100410057;100494061;763;0;14;8;125;4_8;172
100560762;100560845;100564070;101331054;101415011;763;0;14;8;125;4_8;173
101481639;101481720;101484949;102252052;102336083;763;0;14;8;125;4_8;174
102402784;102402876;102406094;103189054;103273011;779;0;14;8;125;4_8;175
103347523;103347602;103350902;104133054;104217087;779;0;14;8;125;4_8;176
104283838;104283928;104287157;105070054;105154021;779;0;14;8;125;4_8;177
105220683;105220764;105223997;106007052;106091079;779;0;14;8;125;4_8;178
106157778;106157871;106161094;106960054;107043999;796;0;14;8;125;4_8;179
107110701;107110785;107114016;107913052;107997117;796;0;14;8;125;4_8;180
108063802;108063893;108067113;108866054;108949992;796;0;14;8;125;4_8;181
109016699;109016779;109020018;109819052;109903081;796;0;14;8;125;4_8;182
109975271;109975350;109978655;110794056;110878021;812;0;14;8;125;4_8;183
110944656;110944736;110947967;111765052;111849060;812;0;14;8;125;4_8;184
111915784;111915876;111919103;112736054;112820019;812;0;14;8;125;4_8;185
112886663;112886743;112890002;113707052;113791054;812;0;14;8;125;4_8;186
113857739;113857824;113861063;114694054;114778021;828;0;14;8;125;4_8;187
114844674;114844755;114847995;115681056;115765075;828;0;14;8;125;4_8;188
115831780;115831873;115835096;116668054;116752014;828;0;14;8;125;4_8;189
116822657;116822735;116826031;117659054;117743079;828;0;14;8;125;4_8;190
117809806;117809901;117813132;118662054;118745997;845;0;14;8;125;4_8;191
118812663;118812743;118815981;119665052;119749081;845;0;14;8;125;4_8;192
119815818;119815907;119819143;120668058;120752016;845;0;14;8;125;4_8;193
120818667;120818748;120821985;121671052;121755066;845;0;14;8;125;4_8;194
121821735;121821820;121825065;122690054;122774021;861;0;14;8;125;4_8;195
122840674;122840754;122843990;123709052;123793081;861;0;14;8;125;4_8;196
123863374;123863452;123866750;124730056;124814021;861;0;14;8;125;4_8;197
124880696;124880776;124884025;125749052;125833092;861;0;14;8;125;4_8;198
125899783;125899876;125903113;126784054;126868010;878;0;14;8;125;4_8;199
126934657;126934738;126937978;127819052;127903068;878;0;14;8;125;4_8;200
127969771;127969858;127973096;128854054;128938023;878;0;14;8;125;4_8;201
129004672;129004753;129007995;129889052;129973060;878;0;14;8;125;4_8;202
130039800;130039891;130043137;130942054;131025996;894;0;14;8;125;4_8;203
131096315;131096393;131099688;131997054;132081098;894;0;14;8;125;4_8;204
132147787;132147881;132151118;133050054;133134003;894;0;14;8;125;4_8;205
133200637;133200718;133203964;134103052;134187083;894;0;14;8;125;4_8;206
134253778;134253876;134257113;135172054;135255990;910;0;14;8;125;4_8;207
135322642;135322723;135325978;136241052;136325079;910;0;14;8;125;4_8;208
136391842;136391932;136395175;137310054;137394016;910;0;14;8;125;4_8;209
137460653;137460733;137463983;138381052;138465068;910;0;14;8;125;4_8;210
138535371;138535450;138538754;139469056;139553006;927;0;14;8;125;4_8;211
139619706;139619787;139623043;140554052;140638071;927;0;14;8;125;4_8;212
140704802;140704893;140708133;141639054;141723032;927;0;14;8;125;4_8;213
141789695;141789780;141793031;142724052;142808071;927;0;14;8;125;4_8;214
142874766;142874851;142878101;143825054;143908997;943;0;14;8;125;4_8;215
143975630;143975710;143978974;144926052;145010083;943;0;14;8;125;4_8;216
145076816;145076909;145080164;146027054;146111032;943;0;14;8;125;4_8;217
146181318;146181397;146184698;147132054;147216077;943;0;14;8;125;4_8;218
147282805;147282899;147286142;148249054;148333023;959;0;14;8;125;4_8;219
148399667;148399747;148403004;149366052;149450071;959;0;14;8;125;4_8;220
149516774;149516858;149520118;150483054;150567011;959;0;14;8;125;4_8;221
150633637;150633717;150636970;151600051;151684071;959;0;14;8;125;4_8;222
