TIteration;TBlock;TMessGen;TMessSend;TDisplay;TOA;Essai;TxPower;SF;Bandwith;CodingRate;Taille
29734730;29734813;29737996;29963058;30047065;222;0;14;7;125;4_7;96
30113839;30113928;30117109;30350055;30433997;229;0;14;7;125;4_7;97
30500649;30500729;30503908;30737053;30821055;229;0;14;7;125;4_7;98
30887738;30887821;30891013;31124056;31208055;229;0;14;7;125;4_7;99
31274690;31274770;31277958;31519053;31603065;236;0;14;7;125;4_7;100
31669740;31669823;31673017;31914056;31998044;236;0;14;7;125;4_7;101
32068293;32068371;32071623;32311060;32395081;236;0;14;7;125;4_7;102
32461791;32461885;32465065;32706050;32790006;236;0;14;7;125;4_7;103
32856654;32856734;32859922;33107053;33191083;243;0;14;7;125;4_7;104
33257786;33257878;33261060;33508055;33592019;243;0;14;7;125;4_7;105
33658647;33658727;33661914;33909054;33993102;243;0;14;7;125;4_7;106
34059818;34059907;34063091;34318055;34402046;251;0;14;7;125;4_7;107
34468701;34468782;34471966;34727054;34811094;251;0;14;7;125;4_7;108
34881452;34881530;34884782;35138058;35222036;251;0;14;7;125;4_7;109
35288668;35288748;35291942;35547048;35631100;251;0;14;7;125;4_7;110
35697833;35697922;35701097;35962055;36046003;258;0;14;7;125;4_7;111
36112777;36112861;36116063;36377053;36461094;258;0;14;7;125;4_7;112
36527837;36527927;36531122;36792056;36876006;258;0;14;7;125;4_7;113
36942662;36942742;36945940;37215053;37299075;265;0;14;7;125;4_7;114
37365759;37365843;37369037;37638056;37722010;265;0;14;7;125;4_7;115
37788699;37788784;37791979;38061054;38145145;265;0;14;7;125;4_7;116
38215499;38215577;38218822;38486052;38570003;265;0;14;7;125;4_7;117
38636705;38636785;38639985;38917053;39001113;272;0;14;7;125;4_7;118
39067835;39067924;39071122;39348055;39432010;272;0;14;7;125;4_7;119
39498686;39498766;39501964;39779054;39863085;272;0;14;7;125;4_7;120
39929791;39929887;39933084;40216055;40300071;279;0;14;7;125;4_7;121
40366713;40366796;40369985;40653054;40737061;279;0;14;7;125;4_7;122
40803775;40803859;40807070;41090056;41174019;279;0;14;7;125;4_7;123
41247096;41247172;41250528;41532050;41616072;279;0;14;7;125;4_7;124
41682768;41682851;41686048;41977055;42061012;286;0;14;7;125;4_7;125
42127670;42127750;42130953;42422053;42506053;286;0;14;7;125;4_7;126
42572780;42572876;42576068;42867056;42951006;286;0;14;7;125;4_7;127
43017674;43017754;43020963;43318053;43402105;294;0;14;7;125;4_7;128
43468839;43468928;43472122;43769064;43853044;294;0;14;7;125;4_7;129
43919696;43919777;43922977;44220054;44304094;294;0;14;7;125;4_7;130
44370795;44370885;44374078;44671050;44755023;294;0;14;7;125;4_7;131
44825197;44825276;44828530;45132055;45216109;301;0;14;7;125;4_7;132
45282786;45282882;45286093;45591055;45674999;301;0;14;7;125;4_7;133
45741686;45741767;45744972;46050054;46134135;301;0;14;7;125;4_7;134
46200896;46200980;46204191;46517055;46601028;308;0;14;7;125;4_7;135
46667693;46667773;46670977;46984054;47068075;308;0;14;7;125;4_7;136
47134831;47134921;47138123;47451056;47534999;308;0;14;7;125;4_7;137
47601695;47601779;47604985;47918048;48002071;308;0;14;7;125;4_7;138
48072329;48072407;48075685;48395055;48479021;315;0;14;7;125;4_7;139
48545686;48545767;48548974;48868057;48952073;315;0;14;7;125;4_7;140
49018782;49018877;49022074;49341056;49425016;315;0;14;7;125;4_7;141
49491644;49491725;49494933;49822053;49906094;322;0;14;7;125;4_7;142
49972795;49972885;49976088;50303056;50387054;322;0;14;7;125;4_7;143
50453695;50453775;50456989;50784052;50868054;322;0;14;7;125;4_7;144
50934819;50934908;50938122;51265049;51349008;322;0;14;7;125;4_7;145
51415725;51415808;51419022;51752052;51836093;329;0;14;7;125;4_7;146
51906390;51906468;51909742;52241056;52325005;329;0;14;7;125;4_7;147
52391638;52391723;52394928;52728052;52812116;329;0;14;7;125;4_7;148
52878845;52878933;52882142;53223054;53307018;337;0;14;7;125;4_7;149
53373639;53373719;53376932;53718052;53802099;337;0;14;7;125;4_7;150
53868810;53868900;53872115;54213059;54297009;337;0;14;7;125;4_7;151
54363683;54363763;54366980;54708047;54792080;337;0;14;7;125;4_7;152
54858758;54858842;54862068;55209065;55293026;344;0;14;7;125;4_7;153
55363248;55363326;55366588;55714066;55798097;344;0;14;7;125;4_7;154
55864767;55864851;55868071;56215070;56299041;344;0;14;7;125;4_7;155
56365700;56365780;56368995;56724060;56808121;351;0;14;7;125;4_7;156
56874836;56874925;56878139;57233054;57316996;351;0;14;7;125;4_7;157
57383650;57383731;57386948;57742052;57826095;351;0;14;7;125;4_7;158
57892782;57892877;57896085;58251049;58335041;351;0;14;7;125;4_7;159
58401730;58401814;58405030;58768052;58852070;358;0;14;7;125;4_7;160
58918832;58918920;58922142;59285054;59368997;358;0;14;7;125;4_7;161
59439348;59439426;59442697;59804055;59888084;358;0;14;7;125;4_7;162
59954787;59954882;59958094;60327054;60411005;365;0;14;7;125;4_7;163
60477646;60477726;60480947;60850052;60934092;365;0;14;7;125;4_7;164
61000826;61000916;61004130;61373054;61457005;365;0;14;7;125;4_7;165
61523662;61523742;61526963;61896047;61980104;365;0;14;7;125;4_7;166
62046814;62046904;62050126;62427058;62511026;372;0;14;7;125;4_7;167
62577690;62577770;62580997;62958052;63042084;372;0;14;7;125;4_7;168
63112460;63112539;63115819;63491056;63575009;372;0;14;7;125;4_7;169
63641653;63641738;63644963;64028052;64112116;380;0;14;7;125;4_7;170
64178802;64178892;64182113;64565054;64649070;380;0;14;7;125;4_7;171
64715738;64715822;64719044;65102052;65186099;380;0;14;7;125;4_7;172
65252810;65252900;65256130;65639049;65723005;380;0;14;7;125;4_7;173
65789645;65789725;65792951;66184052;66268065;387;0;14;7;125;4_7;174
66334763;66334847;66338083;66729054;66813034;387;0;14;7;125;4_7;175
66879687;66879767;66882992;67274052;67358074;387;0;14;7;125;4_7;176
67428450;67428528;67431825;67829056;67913020;394;0;14;7;125;4_7;177
67979681;67979761;67982992;68382057;68466089;394;0;14;7;125;4_7;178
68532798;68532888;68536117;68935054;69019009;394;0;14;7;125;4_7;179
69085743;69085826;69089056;69488047;69572076;394;0;14;7;125;4_7;180
69638836;69638930;69642167;70047054;70131037;401;0;14;7;125;4_7;181
70197723;70197806;70201040;70606052;70690108;401;0;14;7;125;4_7;182
70756846;70756935;70760177;71165059;71249026;401;0;14;7;125;4_7;183
71315699;71315779;71319014;71732052;71816089;408;0;14;7;125;4_7;184
71886227;71886306;71889596;72301057;72385018;408;0;14;7;125;4_7;185
72451644;72451724;72454954;72868052;72952084;408;0;14;7;125;4_7;186
73018764;73018847;73022087;73435049;73519022;408;0;14;7;125;4_7;187
73585703;73585784;73589022;74008052;74092126;415;0;14;7;125;4_7;188
74158838;74158927;74162166;74581054;74665002;415;0;14;7;125;4_7;189
74731651;74731731;74734967;75154052;75238086;415;0;14;7;125;4_7;190
75304783;75304877;75308115;75735054;75819039;423;0;14;7;125;4_7;191
75889213;75889292;75892583;76318054;76402089;423;0;14;7;125;4_7;192
76468771;76468855;76472104;76899054;76983009;423;0;14;7;125;4_7;193
77049702;77049782;77053022;77480047;77564064;423;0;14;7;125;4_7;194
77630753;77630836;77634079;78069054;78153041;430;0;14;7;125;4_7;195
78219689;78219769;78223009;78658052;78742084;430;0;14;7;125;4_7;196
78808814;78808904;78812145;79247054;79330993;430;0;14;7;125;4_7;197
79397674;79397754;79400997;79842052;79926097;437;0;14;7;125;4_7;198
79992836;79992925;79996166;80437054;80521009;437;0;14;7;125;4_7;199
80591307;80591385;80594687;81034054;81118118;437;0;14;7;125;4_7;200
81184830;81184920;81188151;81629049;81713000;437;0;14;7;125;4_7;201
81779653;81779738;81782980;82232052;82316093;444;0;14;7;125;4_7;202
82382780;82382875;82386130;82835054;82919022;444;0;14;7;125;4_7;203
82985705;82985785;82989028;83438052;83522099;444;0;14;7;125;4_7;204
83588807;83588896;83592140;84047054;84131047;451;0;14;7;125;4_7;205
84197680;84197760;84201003;84656052;84740062;451;0;14;7;125;4_7;206
84810370;84810452;84813754;85268057;85352034;451;0;14;7;125;4_7;207
85418695;85418775;85422020;85877047;85961060;451;0;14;7;125;4_7;208
86027801;86027890;86031143;86494054;86578019;458;0;14;7;125;4_7;209
86644689;86644769;86648017;87111052;87195089;458;0;14;7;125;4_7;210
87261784;87261875;87265127;87728055;87812018;458;0;14;7;125;4_7;211
87878669;87878753;87881992;88351067;88435093;466;0;14;7;125;4_7;212
88501851;88501941;88505193;88974072;89058009;466;0;14;7;125;4_7;213
89124718;89124802;89128047;89597071;89681110;466;0;14;7;125;4_7;214
89751452;89751531;89754850;90223055;90307022;466;0;14;7;125;4_7;215
90373680;90373760;90377017;90854052;90938054;473;0;14;7;125;4_7;216
91004720;91004804;91008066;91485054;91569022;473;0;14;7;125;4_7;217
91635694;91635774;91639020;92116053;92200089;473;0;14;7;125;4_7;218
92266766;92266849;92270100;92755054;92839011;480;0;14;7;125;4_7;219
92905688;92905768;92909014;93394057;93478097;480;0;14;7;125;4_7;220
93544826;93544916;93548170;94033055;94117041;480;0;14;7;125;4_7;221
94187299;94187377;94190684;94674049;94758086;480;0;14;7;125;4_7;222
