TIteration;TBlock;TMessGen;TMessSend;TDisplay;TOA;Essai;TxPower;SF;Bandwith;CodingRate;Taille
16981641;16981721;16984880;17120056;17204046;132;0;14;7;125;4_6;60
17270754;17270841;17274000;17409052;17492978;132;0;14;7;125;4_6;61
17559591;17559678;17562838;17704055;17788046;138;0;14;7;125;4_6;62
17854764;17854848;17858019;17999061;18083038;138;0;14;7;125;4_6;63
18153168;18153246;18156461;18296058;18380033;138;0;14;7;125;4_6;64
18446725;18446809;18449972;18599057;18682975;144;0;14;7;125;4_6;65
18749610;18749690;18752855;18902056;18986098;144;0;14;7;125;4_6;66
19052748;19052830;19055994;19205058;19288996;144;0;14;7;125;4_6;67
19355619;19355699;19358858;19508050;19592077;144;0;14;7;125;4_6;68
19658763;19658846;19662017;19817061;19900994;150;0;14;7;125;4_6;69
19967614;19967698;19970855;20126055;20210065;150;0;14;7;125;4_6;70
20280590;20280672;20283914;20437060;20520983;150;0;14;7;125;4_6;71
20587666;20587750;20590916;20752055;20836042;156;0;14;7;125;4_6;72
20902728;20902812;20905987;21067058;21151038;156;0;14;7;125;4_6;73
21217710;21217790;21220960;21382055;21466046;156;0;14;7;125;4_6;74
21532772;21532856;21536035;21697052;21780983;156;0;14;7;125;4_6;75
21847612;21847692;21850855;22018055;22102090;163;0;14;7;125;4_6;76
22168773;22168856;22172035;22339057;22423021;163;0;14;7;125;4_6;77
22489672;22489752;22492920;22660056;22744042;163;0;14;7;125;4_6;78
22814359;22814437;22817673;22989059;23073055;169;0;14;7;125;4_6;79
23139685;23139765;23142942;23316060;23400046;169;0;14;7;125;4_6;80
23466737;23466821;23469992;23643058;23726975;169;0;14;7;125;4_6;81
23793606;23793686;23796858;23970050;24054021;169;0;14;7;125;4_6;82
24120781;24120878;24124048;24303057;24386994;175;0;14;7;125;4_6;83
24453625;24453705;24456888;24636055;24720063;175;0;14;7;125;4_6;84
24786780;24786874;24790041;24969057;25052979;175;0;14;7;125;4_6;85
25123325;25123404;25126641;25310057;25394040;181;0;14;7;125;4_6;86
25460748;25460830;25464013;25649058;25732975;181;0;14;7;125;4_6;87
25799594;25799674;25802849;25988056;26072135;181;0;14;7;125;4_6;88
26138838;26138929;26142097;26327056;26410983;181;0;14;7;125;4_6;89
26477653;26477733;26480927;26672055;26756075;187;0;14;7;125;4_6;90
26822774;26822858;26826041;27017061;27101063;187;0;14;7;125;4_6;91
27167713;27167793;27170976;27362055;27446044;187;0;14;7;125;4_6;92
27512733;27512816;27516000;27713057;27796983;193;0;14;7;125;4_6;93
27867252;27867335;27870567;28066058;28150073;193;0;14;7;125;4_6;94
28216773;28216856;28220039;28417058;28500999;193;0;14;7;125;4_6;95
28567640;28567720;28570927;28768050;28852037;193;0;14;7;125;4_6;96
28918771;28918856;28922041;29125057;29208999;199;0;14;7;125;4_6;97
29275638;29275718;29278900;29482055;29566010;199;0;14;7;125;4_6;98
29632680;29632760;29635952;29839058;29922994;199;0;14;7;125;4_6;99
29989661;29989741;29992927;30202055;30286065;206;0;14;7;125;4_6;100
30352737;30352821;30356008;30565058;30649029;206;0;14;7;125;4_6;101
30719273;30719351;30722590;30930060;31014075;206;0;14;7;125;4_6;102
31080838;31080929;31084114;31293052;31376992;206;0;14;7;125;4_6;103
31443621;31443702;31446888;31662055;31746065;212;0;14;7;125;4_6;104
31812765;31812852;31816037;32031057;32115038;212;0;14;7;125;4_6;105
32181663;32181743;32184931;32400056;32484090;212;0;14;7;125;4_6;106
32550783;32550876;32554059;32775057;32858994;218;0;14;7;125;4_6;107
32925660;32925741;32928927;33150056;33234071;218;0;14;7;125;4_6;108
33304404;33304482;33307726;33527060;33610983;218;0;14;7;125;4_6;109
33677591;33677672;33680860;33902050;33986124;218;0;14;7;125;4_6;110
34052818;34052907;34056092;34285057;34368990;224;0;14;7;125;4_6;111
34435621;34435702;34438898;34668055;34752075;224;0;14;7;125;4_6;112
34818765;34818848;34822047;35051057;35135038;224;0;14;7;125;4_6;113
35201680;35201761;35204954;35440055;35524071;230;0;14;7;125;4_6;114
35590764;35590848;35594043;35829057;35912999;230;0;14;7;125;4_6;115
35979650;35979734;35982937;36218055;36302073;230;0;14;7;125;4_6;116
36372348;36372427;36375692;36609054;36693021;230;0;14;7;125;4_6;117
36759680;36759761;36762962;37004055;37088149;236;0;14;7;125;4_6;118
37154851;37154941;37158143;37399057;37482992;236;0;14;7;125;4_6;119
37549648;37549728;37552927;37794055;37878052;236;0;14;7;125;4_6;120
37944734;37944818;37948025;38195057;38279042;242;0;14;7;125;4_6;121
38345664;38345744;38348937;38596055;38680065;242;0;14;7;125;4_6;122
38746739;38746822;38750031;38997057;39081081;242;0;14;7;125;4_6;123
39154383;39154460;39157819;39403056;39487077;242;0;14;7;125;4_6;124
39553760;39553843;39557039;39810057;39893994;249;0;14;7;125;4_6;125
39960616;39960697;39963898;40217055;40301055;249;0;14;7;125;4_6;126
40367781;40367878;40371074;40624057;40708027;249;0;14;7;125;4_6;127
40774633;40774713;40777952;41037055;41121126;255;0;14;7;125;4_6;128
41187825;41187913;41191103;41450062;41534034;255;0;14;7;125;4_6;129
41600680;41600760;41603960;41863056;41947071;255;0;14;7;125;4_6;130
42013750;42013832;42017037;42276052;42359994;255;0;14;7;125;4_6;131
42430305;42430384;42433638;42697057;42781143;261;0;14;7;125;4_6;132
42847790;42847884;42851078;43116057;43200016;261;0;14;7;125;4_6;133
43266635;43266715;43269922;43535056;43619063;261;0;14;7;125;4_6;134
43685820;43685913;43689120;43960057;44044021;267;0;14;7;125;4_6;135
44110685;44110765;44113974;44385056;44469061;267;0;14;7;125;4_6;136
44535760;44535843;44539050;44810058;44893985;267;0;14;7;125;4_6;137
44960647;44960731;44963940;45237050;45321048;267;0;14;7;125;4_6;138
45391395;45391474;45394740;45670059;45753999;273;0;14;7;125;4_6;139
45820633;45820714;45823920;46101059;46185083;273;0;14;7;125;4_6;140
46251762;46251846;46255054;46532057;46616001;273;0;14;7;125;4_6;141
46682612;46682692;46685894;46969055;47053071;279;0;14;7;125;4_6;142
47119820;47119909;47123120;47406058;47490034;279;0;14;7;125;4_6;143
47556618;47556699;47559908;47843056;47927073;279;0;14;7;125;4_6;144
47993796;47993891;47997099;48280052;48363992;279;0;14;7;125;4_6;145
48430691;48430771;48433992;48723055;48807073;285;0;14;7;125;4_6;146
48877361;48877439;48880711;49168059;49251992;285;0;14;7;125;4_6;147
49318625;49318710;49321910;49611056;49695085;285;0;14;7;125;4_6;148
49761792;49761885;49765095;50060057;50144029;292;0;14;7;125;4_6;149
50210672;50210752;50213968;50509054;50593078;292;0;14;7;125;4_6;150
50659782;50659877;50663087;50958061;51042020;292;0;14;7;125;4_6;151
51108720;51108804;51112016;51407049;51491064;292;0;14;7;125;4_6;152
51557733;51557817;51561044;51862056;51945995;298;0;14;7;125;4_6;153
52016255;52016333;52019604;52319056;52403078;298;0;14;7;125;4_6;154
52469736;52469821;52473038;52774056;52858024;298;0;14;7;125;4_6;155
52924694;52924775;52927986;53237062;53321101;304;0;14;7;125;4_6;156
53387784;53387877;53391089;53700056;53783991;304;0;14;7;125;4_6;157
53850636;53850717;53853936;54163054;54247082;304;0;14;7;125;4_6;158
54313791;54313888;54317104;54626051;54710017;304;0;14;7;125;4_6;159
54776653;54776733;54779947;55095054;55179059;310;0;14;7;125;4_6;160
55245758;55245842;55249066;55564056;55648016;310;0;14;7;125;4_6;161
55718278;55718356;55721624;56035056;56119127;310;0;14;7;125;4_6;162
56185810;56185900;56189114;56510056;56593991;316;0;14;7;125;4_6;163
56660606;56660686;56663909;56985054;57069133;316;0;14;7;125;4_6;164
57135827;57135918;57139134;57460056;57543982;316;0;14;7;125;4_6;165
57610627;57610707;57613932;57935049;58019086;316;0;14;7;125;4_6;166
58085914;58085994;58089221;58416056;58499991;322;0;14;7;125;4_6;167
58566643;58566723;58569947;58897054;58981047;322;0;14;7;125;4_6;168
59047722;59047804;59051030;59378056;59462017;322;0;14;7;125;4_6;169
59532272;59532355;59535634;59867056;59951074;328;0;14;7;125;4_6;170
60017753;60017835;60021064;60354056;60438041;328;0;14;7;125;4_6;171
60504705;60504786;60508013;60841054;60925088;328;0;14;7;125;4_6;172
60991768;60991852;60995083;61328051;61411993;328;0;14;7;125;4_6;173
61478629;61478709;61481932;61821054;61905066;335;0;14;7;125;4_6;174
61971765;61971850;61975089;62314056;62398041;335;0;14;7;125;4_6;175
62464669;62464750;62467967;62807054;62891082;335;0;14;7;125;4_6;176
62961375;62961453;62964746;63308058;63392015;341;0;14;7;125;4_6;177
63458655;63458735;63461965;63807058;63891072;341;0;14;7;125;4_6;178
63957760;63957842;63961081;64306056;64389991;341;0;14;7;125;4_6;179
64456626;64456706;64459936;64805049;64889066;341;0;14;7;125;4_6;180
64955781;64955877;64959110;65310056;65394011;347;0;14;7;125;4_6;181
65460627;65460707;65463947;65815054;65899082;347;0;14;7;125;4_6;182
65965794;65965886;65969123;66320061;66404033;347;0;14;7;125;4_6;183
66470672;66470752;66473984;66831054;66915076;353;0;14;7;125;4_6;184
66985196;66985274;66988566;67344058;67428024;353;0;14;7;125;4_6;185
67494679;67494759;67497989;67855054;67939076;353;0;14;7;125;4_6;186
68005744;68005827;68009068;68366051;68449993;353;0;14;7;125;4_6;187
68516682;68516762;68520003;68883054;68967066;359;0;14;7;125;4_6;188
69033775;69033858;69037106;69400056;69484015;359;0;14;7;125;4_6;189
69550647;69550727;69553967;69917054;70001059;359;0;14;7;125;4_6;190
70067766;70067854;70071153;70440056;70524033;365;0;14;7;125;4_6;191
70594157;70594236;70597524;70965056;71049053;365;0;14;7;125;4_6;192
71115778;71115873;71119112;71488056;71572024;365;0;14;7;125;4_6;193
71638690;71638770;71642003;72011049;72095099;365;0;14;7;125;4_6;194
72161794;72161890;72165126;72540056;72624020;371;0;14;7;125;4_6;195
72690649;72690729;72693975;73069054;73153078;371;0;14;7;125;4_6;196
73219789;73219882;73223119;73598056;73681998;371;0;14;7;125;4_6;197
73748603;73748688;73751934;74133054;74217084;378;0;14;7;125;4_6;198
74283817;74283910;74287157;74668056;74751991;378;0;14;7;125;4_6;199
74822299;74822377;74825670;75205056;75289069;378;0;14;7;125;4_6;200
75355736;75355819;75359058;75740051;75823979;378;0;14;7;125;4_6;201
75890674;75890758;75893999;76283054;76367076;384;0;14;7;125;4_6;202
76433758;76433839;76437077;76826056;76909991;384;0;14;7;125;4_6;203
76976642;76976722;76979969;77369054;77453080;384;0;14;7;125;4_6;204
77519773;77519856;77523104;77918056;78001993;390;0;14;7;125;4_6;205
78068627;78068717;78072003;78467054;78551069;390;0;14;7;125;4_6;206
78621439;78621522;78624834;79017059;79101072;390;0;14;7;125;4_6;207
79167690;79167770;79171011;79566049;79650053;390;0;14;7;125;4_6;208
79716777;79716862;79720123;80121056;80204982;396;0;14;7;125;4_6;209
80271619;80271700;80274950;80676054;80760076;396;0;14;7;125;4_6;210
80826763;80826847;80830100;81231056;81314984;396;0;14;7;125;4_6;211
81381615;81381700;81384941;81792054;81876074;402;0;14;7;125;4_6;212
81942789;81942882;81946129;82353056;82436991;402;0;14;7;125;4_6;213
82503666;82503746;82507003;82914054;82998103;402;0;14;7;125;4_6;214
83068440;83068518;83071913;83476053;83559993;402;0;14;7;125;4_6;215
83626615;83626695;83629949;84043054;84127080;408;0;14;7;125;4_6;216
84193757;84193839;84197104;84610056;84693998;408;0;14;7;125;4_6;217
84760629;84760709;84763958;85177054;85261053;408;0;14;7;125;4_6;218
85327751;85327833;85331083;85750056;85834024;414;0;14;7;125;4_6;219
85900661;85900742;85903997;86323059;86407088;414;0;14;7;125;4_6;220
86473769;86473852;86477110;86896056;86979995;414;0;14;7;125;4_6;221
87050238;87050317;87053623;87471051;87555064;414;0;14;7;125;4_6;222
