TIteration;TBlock;TMessGen;TMessSend;TDisplay;TOA;Essai;TxPower;SF;Bandwith;CodingRate;Taille
26432809;26432897;26436084;26549058;26633018;109;0;14;7;250;4_6;109
26699645;26699725;26702906;26816050;26900073;109;0;14;7;250;4_6;110
26970478;26970556;26973811;27089059;27173029;112;0;14;7;250;4_6;111
27239638;27239718;27242916;27360055;27444096;112;0;14;7;250;4_6;112
27510800;27510891;27514080;27631057;27715038;112;0;14;7;250;4_6;113
27781678;27781758;27784962;27904055;27988065;115;0;14;7;250;4_6;114
28054745;28054828;28058027;28177057;28260990;115;0;14;7;250;4_6;115
28327619;28327703;28330902;28450055;28534112;115;0;14;7;250;4_6;116
28600834;28600924;28604116;28723052;28806988;115;0;14;7;250;4_6;117
28877312;28877391;28880646;29002057;29086151;118;0;14;7;250;4_6;118
29152855;29152944;29156141;29279061;29363016;118;0;14;7;250;4_6;119
29429650;29429731;29432929;29556055;29640071;118;0;14;7;250;4_6;120
29706742;29706826;29710037;29835057;29918996;121;0;14;7;250;4_6;121
29985671;29985751;29988944;30114055;30198081;121;0;14;7;250;4_6;122
30264733;30264818;30268023;30393057;30476999;121;0;14;7;250;4_6;123
30543686;30543766;30546968;30672058;30756102;121;0;14;7;250;4_6;124
30822813;30822903;30826105;30955057;31039012;125;0;14;7;250;4_6;125
31112273;31112349;31115704;31243057;31327075;125;0;14;7;250;4_6;126
31393748;31393834;31397037;31526057;31610042;125;0;14;7;250;4_6;127
31676665;31676745;31679948;31811055;31895079;128;0;14;7;250;4_6;128
31961762;31961846;31965059;32096058;32180016;128;0;14;7;250;4_6;129
32246701;32246781;32249981;32381056;32465071;128;0;14;7;250;4_6;130
32531753;32531836;32535043;32666052;32750012;128;0;14;7;250;4_6;131
32816645;32816726;32819933;32955055;33039083;131;0;14;7;250;4_6;132
33109474;33109552;33112817;33246059;33329996;131;0;14;7;250;4_6;133
33396667;33396748;33399955;33535056;33619092;131;0;14;7;250;4_6;134
33685792;33685889;33689088;33826057;33910021;134;0;14;7;250;4_6;135
33976668;33976749;33979950;34117055;34201075;134;0;14;7;250;4_6;136
34267757;34267840;34271043;34408058;34492001;134;0;14;7;250;4_6;137
34558638;34558723;34561927;34699050;34783081;134;0;14;7;250;4_6;138
34849757;34849840;34853050;34994057;35078087;137;0;14;7;250;4_6;139
35144733;35144816;35148029;35289055;35373048;137;0;14;7;250;4_6;140
35443523;35443601;35446884;35586060;35670027;137;0;14;7;250;4_6;141
35736644;35736725;35739933;35885055;35969060;140;0;14;7;250;4_6;142
36035752;36035834;36039043;36184058;36268012;140;0;14;7;250;4_6;143
36334689;36334769;36337979;36483055;36567052;140;0;14;7;250;4_6;144
36633738;36633822;36637041;36782052;36866018;140;0;14;7;250;4_6;145
36932646;36932726;36935942;37083059;37167073;143;0;14;7;250;4_6;146
37233771;37233855;37237074;37384057;37467999;143;0;14;7;250;4_6;147
37538315;37538394;37541661;37689058;37773067;143;0;14;7;250;4_6;148
37839790;37839887;37843101;37994057;38078077;146;0;14;7;250;4_6;149
38144714;38144795;38148000;38299055;38383102;146;0;14;7;250;4_6;150
38449811;38449902;38453116;38604058;38688014;146;0;14;7;250;4_6;151
