TIteration;TBlock;TMessGen;TMessSend;TDisplay;TOA;Essai;TxPower;SF;Bandwith;CodingRate;Taille
2570928;2571006;2571196;2571279;2655403;0;0;14;0;125;4_7;0
2721994;2722075;2722330;3619063;3702962;893;0;14;12;125;4_7;1
3769505;3769585;3772690;4670051;4753924;893;0;14;12;125;4_7;2
4820544;4820624;4823736;5721052;5804862;893;0;14;12;125;4_7;3
5871405;5871485;5874597;6772051;6853489;893;0;14;12;125;4_7;4
6917724;6917808;6920942;7818053;7901937;893;0;14;12;125;4_7;5
7968546;7968634;7971745;9099060;9182999;1123;0;14;12;125;4_7;6
9253142;9253220;9256393;10383059;10466908;1123;0;14;12;125;4_7;7
10533469;10533550;10536662;11664054;11747981;1123;0;14;12;125;4_7;8
11814662;11814743;11817862;12945057;13028908;1123;0;14;12;125;4_7;9
13095598;13095678;13098793;14226055;14310081;1123;0;14;12;125;4_7;10
14376757;14376844;14379981;15737057;15820998;1352;0;14;12;125;4_7;11
15887633;15887713;15890825;17248055;17332069;1352;0;14;12;125;4_7;12
17398772;17398855;17401985;18759056;18843005;1352;0;14;12;125;4_7;13
18909600;18909684;18912804;20270055;20354083;1352;0;14;12;125;4_7;14
20424416;20424495;20427677;21781059;21865005;1352;0;14;12;125;4_7;15
21931661;21931742;21934882;23520055;23604119;1582;0;14;12;125;4_7;16
23670823;23670911;23674056;25259061;25343016;1582;0;14;12;125;4_7;17
25409674;25409755;25412894;26998054;27082083;1582;0;14;12;125;4_7;18
27148755;27148838;27151978;28737057;28820999;1582;0;14;12;125;4_7;19
28887659;28887740;28890882;30476055;30560048;1582;0;14;12;125;4_7;20
30626744;30626828;30629972;32445057;32529003;1811;0;14;12;125;4_7;21
32599418;32599501;32602692;34416057;34500098;1811;0;14;12;125;4_7;22
34566801;34566891;34570025;36385060;36469014;1811;0;14;12;125;4_7;23
36535676;36535756;36538896;38354055;38438083;1811;0;14;12;125;4_7;24
38504800;38504891;38508035;40323057;40407014;1811;0;14;12;125;4_7;25
40473676;40473760;40476900;42522055;42606083;2040;0;14;12;125;4_7;26
42672758;42672840;42675987;44721057;44805018;2040;0;14;12;125;4_7;27
44871680;44871761;44874898;46920063;47004112;2040;0;14;12;125;4_7;28
47070810;47070899;47074061;49119057;49202998;2040;0;14;12;125;4_7;29
49273254;49273332;49276522;51318074;51402059;2040;0;14;12;125;4_7;30
51468759;51468841;51471984;53745056;53829017;2270;0;14;12;125;4_7;31
53895691;53895771;53898918;56172054;56256045;2270;0;14;12;125;4_7;32
56322756;56322844;56325996;58599055;58683013;2270;0;14;12;125;4_7;33
58749675;58749755;58752903;61026058;61110095;2270;0;14;12;125;4_7;34
61176789;61176882;61180026;63453056;63537015;2270;0;14;12;125;4_7;35
63603663;63603743;63606897;66110054;66194074;2499;0;14;12;125;4_7;36
66264387;66264470;66267673;68769058;68853017;2499;0;14;12;125;4_7;37
68919661;68919741;68922885;71426053;71510074;2499;0;14;12;125;4_7;38
71576791;71576888;71580036;74083056;74166993;2499;0;14;12;125;4_7;39
74233699;74233779;74236934;76740054;76824086;2499;0;14;12;125;4_7;40
76890773;76890856;76894012;79627056;79710997;2728;0;14;12;125;4_7;41
79777636;79777716;79780859;82514054;82598093;2728;0;14;12;125;4_7;42
82664767;82664852;82668005;85401055;85484998;2728;0;14;12;125;4_7;43
85555316;85555394;85558602;88292056;88376080;2728;0;14;12;125;4_7;44
88442775;88442860;88446012;91179060;91263017;2728;0;14;12;125;4_7;45
91329669;91329749;91332903;94294054;94378069;2958;0;14;12;125;4_7;46
94444753;94444835;94447993;97409056;97493013;2958;0;14;12;125;4_7;47
97559693;97559777;97562934;100524053;100608097;2958;0;14;12;125;4_7;48
100674802;100674891;100678039;103639055;103723027;2958;0;14;12;125;4_7;49
103789721;103789809;103792966;106754053;106838066;2958;0;14;12;125;4_7;50
106904814;106904903;106908060;110099055;110183019;3187;0;14;12;125;4_7;51
