TIteration;TBlock;TMessGen;TMessSend;TDisplay;TOA;Essai;TxPower;SF;Bandwith;CodingRate;Taille
28786121;28786199;28789430;29219052;29303025;428;0;14;9;125;4_6;62
29369726;29369810;29372981;29830057;29913985;452;0;14;9;125;4_6;63
29980630;29980710;29983873;30441055;30525035;452;0;14;9;125;4_6;64
30591694;30591775;30594948;31052057;31136054;452;0;14;9;125;4_6;65
31202705;31202786;31205950;31663055;31747027;452;0;14;9;125;4_6;66
31813723;31813805;31816973;32298057;32382003;477;0;14;9;125;4_6;67
32448655;32448735;32451902;32933059;33017090;477;0;14;9;125;4_6;68
33083789;33083880;33087041;33568057;33651970;477;0;14;9;125;4_6;69
33722142;33722221;33725435;34205057;34289077;477;0;14;9;125;4_6;70
34355770;34355857;34359033;34840052;34923999;477;0;14;9;125;4_6;71
34990655;34990736;34993904;35499055;35583052;501;0;14;9;125;4_6;72
35649741;35649826;35653000;36158057;36241998;501;0;14;9;125;4_6;73
36308675;36308755;36311927;36817055;36901055;501;0;14;9;125;4_6;74
36967738;36967822;36970989;37476057;37559975;501;0;14;9;125;4_6;75
37626600;37626684;37629860;38159055;38243060;526;0;14;9;125;4_6;76
38313367;38313445;38316671;38844059;38927970;526;0;14;9;125;4_6;77
38994604;38994684;38997847;39527055;39611060;526;0;14;9;125;4_6;78
39677793;39677885;39681057;40210057;40294012;526;0;14;9;125;4_6;79
40360650;40360730;40363906;40893050;40977035;526;0;14;9;125;4_6;80
41043738;41043822;41046998;41602057;41685996;550;0;14;9;125;4_6;81
41752614;41752699;41755873;42311055;42395085;550;0;14;9;125;4_6;82
42461785;42461878;42465048;43020057;43104012;550;0;14;9;125;4_6;83
43170618;43170701;43173875;43729055;43813059;550;0;14;9;125;4_6;84
43883428;43883507;43886751;44464059;44547978;575;0;14;9;125;4_6;85
44614618;44614699;44617873;45197055;45281033;575;0;14;9;125;4_6;86
45347695;45347776;45350960;45930057;46013981;575;0;14;9;125;4_6;87
46080706;46080787;46083962;46663059;46747055;575;0;14;9;125;4_6;88
46813740;46813824;46817006;47396056;47480023;575;0;14;9;125;4_6;89
47546668;47546749;47549931;48153055;48237069;600;0;14;9;125;4_6;90
48303769;48303853;48307041;48910057;48993988;600;0;14;9;125;4_6;91
49060643;49060723;49063898;49667055;49751055;600;0;14;9;125;4_6;92
49821347;49821430;49824660;50426058;50510038;600;0;14;9;125;4_6;93
50576686;50576766;50579950;51209054;51293047;624;0;14;9;125;4_6;94
51359735;51359819;51363009;51992056;52076045;624;0;14;9;125;4_6;95
52142681;52142761;52145946;52775058;52859053;624;0;14;9;125;4_6;96
52925752;52925835;52929021;53558056;53641984;624;0;14;9;125;4_6;97
53708601;53708685;53711857;54341049;54425038;624;0;14;9;125;4_6;98
54491754;54491837;54495023;55148056;55231969;649;0;14;9;125;4_6;99
55302217;55302296;55305530;55957056;56041089;649;0;14;9;125;4_6;100
56107874;56107954;56111134;56764056;56847998;649;0;14;9;125;4_6;101
56914665;56914745;56917932;57571054;57655069;649;0;14;9;125;4_6;102
57721761;57721845;57725036;58402056;58485998;673;0;14;9;125;4_6;103
58552613;58552698;58555876;59233054;59317111;673;0;14;9;125;4_6;104
59383832;59383922;59387104;60064056;60148022;673;0;14;9;125;4_6;105
60214680;60214761;60217950;60895054;60979076;673;0;14;9;125;4_6;106
61045777;61045861;61049053;61726055;61810015;673;0;14;9;125;4_6;107
61880270;61880348;61883586;62583056;62667072;698;0;14;9;125;4_6;108
62733729;62733813;62736998;63438056;63522013;698;0;14;9;125;4_6;109
63588678;63588758;63591952;64293054;64377064;698;0;14;9;125;4_6;110
64443747;64443831;64447032;65148056;65232020;698;0;14;9;125;4_6;111
65298676;65298757;65301952;66029054;66113125;722;0;14;9;125;4_6;112
66179824;66179912;66183100;66910056;66994020;722;0;14;9;125;4_6;113
67060645;67060726;67063918;67791054;67875084;722;0;14;9;125;4_6;114
67945415;67945497;67948743;68674058;68758035;722;0;14;9;125;4_6;115
