TIteration;TBlock;TMessGen;TMessSend;TDisplay;TOA;Essai;TxPower;SF;Bandwith;CodingRate;Taille
16464929;16465007;16465195;16465278;16549408;0;0;14;0;250;4_8;0
16615996;16616077;16616332;16635058;16718937;15;0;14;7;250;4_8;1
16785472;16785553;16788656;16812055;16895935;19;0;14;7;250;4_8;2
16962542;16962623;16965735;16989058;17072935;19;0;14;7;250;4_8;3
17139472;17139553;17142656;17166056;17247514;19;0;14;7;250;4_8;4
17311744;17311828;17314962;17338052;17421888;19;0;14;7;250;4_8;5
17488480;17488564;17491678;17519055;17602960;23;0;14;7;250;4_8;6
17673237;17673315;17676495;17702059;17785875;23;0;14;7;250;4_8;7
17852458;17852539;17855648;17883056;17966931;23;0;14;7;250;4_8;8
18033542;18033623;18036738;18068062;18151914;27;0;14;7;250;4_8;9
18218545;18218625;18221733;18253056;18337036;27;0;14;7;250;4_8;10
18403733;18403818;18406956;18438058;18522017;27;0;14;7;250;4_8;11
18588648;18588728;18591847;18623050;18707027;27;0;14;7;250;4_8;12
18773711;18773791;18776920;18812057;18895948;31;0;14;7;250;4_8;13
18962535;18962619;18965734;19001060;19085219;31;0;14;7;250;4_8;14
19155638;19155716;19158920;19192060;19275990;31;0;14;7;250;4_8;15
19342605;19342685;19345813;19385055;19469035;35;0;14;7;250;4_8;16
19535726;19535811;19538952;19578062;19661994;35;0;14;7;250;4_8;17
19728650;19728730;19731856;19771056;19855030;35;0;14;7;250;4_8;18
19921720;19921804;19924946;19964052;20047990;35;0;14;7;250;4_8;19
20114676;20114756;20117890;20161055;20245033;40;0;14;7;250;4_8;20
20311704;20311784;20314920;20358057;20441992;40;0;14;7;250;4_8;21
20508664;20508745;20511886;20555056;20639067;40;0;14;7;250;4_8;22
20709540;20709619;20712823;20758059;20841981;44;0;14;7;250;4_8;23
20908598;20908678;20911807;20959056;21043033;44;0;14;7;250;4_8;24
21109754;21109836;21112974;21160058;21243975;44;0;14;7;250;4_8;25
21310663;21310748;21313890;21361050;21445071;44;0;14;7;250;4_8;26
21511754;21511836;21514976;21566057;21649967;48;0;14;7;250;4_8;27
21716648;21716729;21719860;21771055;21855040;48;0;14;7;250;4_8;28
21921771;21921853;21924992;21976058;22059990;48;0;14;7;250;4_8;29
22130367;22130446;22133633;22187057;22271030;52;0;14;7;250;4_8;30
22337753;22337836;22340983;22396058;22480008;52;0;14;7;250;4_8;31
22546616;22546697;22549837;22605056;22689036;52;0;14;7;250;4_8;32
22755705;22755785;22758940;22814052;22897981;52;0;14;7;250;4_8;33
22964620;22964700;22967837;23027059;23111100;56;0;14;7;250;4_8;34
23177781;23177874;23181015;23240057;23323967;56;0;14;7;250;4_8;35
23390608;23390691;23393831;23453056;23537027;56;0;14;7;250;4_8;36
23603697;23603781;23606937;23670057;23753994;60;0;14;7;250;4_8;37
23824317;23824395;23827598;23889058;23973023;60;0;14;7;250;4_8;38
24039712;24039792;24042957;24106058;24189994;60;0;14;7;250;4_8;39
24256619;24256700;24259837;24323054;24407025;60;0;14;7;250;4_8;40
24473699;24473779;24476935;24546057;24629970;64;0;14;7;250;4_8;41
24696604;24696684;24699825;24769055;24853046;64;0;14;7;250;4_8;42
24919716;24919796;24922956;24992058;25076012;64;0;14;7;250;4_8;43
25142628;25142709;25145849;25219055;25303059;68;0;14;7;250;4_8;44
25369767;25369851;25373008;25446058;25529980;68;0;14;7;250;4_8;45
25600420;25600498;25603706;25675058;25759036;68;0;14;7;250;4_8;46
25825721;25825805;25828960;25902052;25985964;68;0;14;7;250;4_8;47
26052586;26052671;26055815;26133055;26217037;72;0;14;7;250;4_8;48
26283755;26283838;26286992;26364057;26447968;72;0;14;7;250;4_8;49
26514595;26514676;26517827;26595056;26679046;72;0;14;7;250;4_8;50
26745730;26745814;26748968;26830061;26913998;76;0;14;7;250;4_8;51
26980642;26980723;26983877;27065056;27149030;76;0;14;7;250;4_8;52
27215716;27215796;27218957;27300058;27383994;76;0;14;7;250;4_8;53
27454351;27454429;27457630;27537052;27621055;76;0;14;7;250;4_8;54
27687755;27687838;27690998;27776057;27859967;80;0;14;7;250;4_8;55
27926637;27926718;27929877;28015055;28099069;80;0;14;7;250;4_8;56
28165766;28165850;28169012;28254062;28337985;80;0;14;7;250;4_8;57
28404619;28404699;28407843;28497055;28581023;85;0;14;7;250;4_8;58
28647666;28647746;28650927;28740057;28823973;85;0;14;7;250;4_8;59
28890658;28890742;28893898;28983055;29067113;85;0;14;7;250;4_8;60
29137317;29137395;29140607;29228054;29311967;85;0;14;7;250;4_8;61
29378638;29378719;29381882;29475055;29559023;89;0;14;7;250;4_8;62
29625756;29625838;29629002;29722057;29806005;89;0;14;7;250;4_8;63
29872634;29872715;29875877;29969055;30053035;89;0;14;7;250;4_8;64
30119753;30119836;30123002;30220057;30303988;93;0;14;7;250;4_8;65
30370618;30370699;30373856;30471055;30555023;93;0;14;7;250;4_8;66
30621704;30621785;30624957;30722058;30806018;93;0;14;7;250;4_8;67
30872672;30872753;30875925;30973054;31057019;93;0;14;7;250;4_8;68
31127343;31127421;31130643;31230059;31313978;97;0;14;7;250;4_8;69
31380584;31380665;31383821;31485055;31569010;97;0;14;7;250;4_8;70
31635715;31635803;31638981;31740057;31823983;97;0;14;7;250;4_8;71
31890609;31890690;31893847;31999055;32083189;101;0;14;7;250;4_8;72
32149907;32149987;32153153;32258058;32341975;101;0;14;7;250;4_8;73
32408660;32408741;32411908;32517056;32601038;101;0;14;7;250;4_8;74
32667744;32667828;32670998;32776052;32859990;101;0;14;7;250;4_8;75
32926639;32926720;32929886;33039055;33123075;105;0;14;7;250;4_8;76
33193500;33193578;33196809;33304059;33387985;105;0;14;7;250;4_8;77
33454606;33454686;33457856;33567056;33651046;105;0;14;7;250;4_8;78
33717779;33717874;33721045;33834061;33917992;109;0;14;7;250;4_8;79
33984637;33984718;33987890;34101056;34185036;109;0;14;7;250;4_8;80
34251721;34251805;34254974;34368058;34451985;109;0;14;7;250;4_8;81
34518611;34518696;34521858;34635050;34719037;109;0;14;7;250;4_8;82
34785709;34785789;34788970;34906057;34989992;113;0;14;7;250;4_8;83
35060310;35060389;35063628;35179057;35263030;113;0;14;7;250;4_8;84
35329743;35329826;35333006;35450057;35533988;113;0;14;7;250;4_8;85
35600641;35600721;35603896;35725055;35809033;117;0;14;7;250;4_8;86
35875762;35875846;35879033;36000058;36084025;117;0;14;7;250;4_8;87
36150637;36150718;36153892;36275055;36359010;117;0;14;7;250;4_8;88
36425722;36425805;36428983;36550056;36633996;117;0;14;7;250;4_8;89
36700664;36700744;36703922;36829059;36913069;121;0;14;7;250;4_8;90
36979754;36979836;36983023;37108057;37191996;121;0;14;7;250;4_8;91
37262329;37262408;37265633;37389058;37473036;121;0;14;7;250;4_8;92
37539724;37539813;37542998;37672057;37756005;126;0;14;7;250;4_8;93
37822648;37822729;37825906;37955056;38039036;126;0;14;7;250;4_8;94
38105896;38105976;38109158;38238058;38321990;126;0;14;7;250;4_8;95
38388670;38388755;38391940;38521050;38605048;126;0;14;7;250;4_8;96
38671718;38671801;38674981;38808057;38891985;130;0;14;7;250;4_8;97
38958653;38958734;38961918;39095055;39179059;130;0;14;7;250;4_8;98
39245711;39245792;39248979;39382058;39465970;130;0;14;7;250;4_8;99
39536293;39536371;39539614;39677057;39761079;134;0;14;7;250;4_8;100
39827781;39827876;39831050;39968062;40052038;134;0;14;7;250;4_8;101
