TIteration;TBlock;TMessGen;TMessSend;TDisplay;TOA;Essai;TxPower;SF;Bandwith;CodingRate;Taille
30855660;30855740;30858912;30986050;31070120;124;0;14;7;125;4_5;68
31140466;31140544;31143769;31275055;31358986;129;0;14;7;125;4_5;69
31425646;31425727;31428892;31562051;31646028;129;0;14;7;125;4_5;70
31712746;31712835;31716009;31849054;31933008;129;0;14;7;125;4_5;71
31999639;31999719;32002882;32140051;32224061;134;0;14;7;125;4_5;72
32290773;32290858;32294033;32431054;32514997;134;0;14;7;125;4_5;73
32581650;32581734;32584902;32722052;32806055;134;0;14;7;125;4_5;74
32872744;32872828;32876000;33013048;33097017;134;0;14;7;125;4_5;75
33167885;33167963;33171177;33313053;33397077;139;0;14;7;125;4_5;76
33463736;33463820;33466988;33610053;33693977;139;0;14;7;125;4_5;77
33760615;33760695;33763871;33907052;33991077;139;0;14;7;125;4_5;78
34057757;34057839;34061017;34210057;34294002;144;0;14;7;125;4_5;79
34360641;34360721;34363898;34513052;34597032;144;0;14;7;125;4_5;80
34663723;34663808;34666979;34816054;34899979;144;0;14;7;125;4_5;81
34966606;34966694;34969876;35119046;35203063;144;0;14;7;125;4_5;82
35269739;35269822;35272996;35426053;35510015;149;0;14;7;125;4_5;83
35580322;35580400;35583642;35735053;35819032;149;0;14;7;125;4_5;84
35885754;35885837;35889015;36042054;36126010;149;0;14;7;125;4_5;85
36192657;36192738;36195923;36355051;36439031;154;0;14;7;125;4_5;86
36505727;36505811;36508988;36668054;36751986;154;0;14;7;125;4_5;87
36818649;36818729;36821904;36981056;37065021;154;0;14;7;125;4_5;88
37131792;37131887;37135064;37294052;37377999;154;0;14;7;125;4_5;89
37444643;37444724;37447904;37611055;37695067;159;0;14;7;125;4_5;90
37761759;37761842;37765025;37928053;38011986;159;0;14;7;125;4_5;91
38082253;38082331;38085560;38247054;38331067;159;0;14;7;125;4_5;92
38397756;38397843;38401021;38570053;38654009;165;0;14;7;125;4_5;93
38720665;38720746;38723931;38893052;38977071;165;0;14;7;125;4_5;94
39043754;39043837;39047029;39216054;39299981;165;0;14;7;125;4_5;95
39366636;39366717;39369898;39539046;39623042;165;0;14;7;125;4_5;96
39689735;39689818;39693000;39866053;39949984;170;0;14;7;125;4_5;97
40016612;40016696;40019880;40193051;40277057;170;0;14;7;125;4_5;98
40347337;40347415;40350652;40522056;40605981;170;0;14;7;125;4_5;99
40672592;40672673;40675852;40855051;40939071;175;0;14;7;125;4_5;100
41005762;41005846;41009029;41188058;41272010;175;0;14;7;125;4_5;101
41338664;41338744;41341931;41521052;41605077;175;0;14;7;125;4_5;102
41671772;41671855;41675044;41854048;41938015;175;0;14;7;125;4_5;103
42004646;42004730;42007914;42193051;42277092;180;0;14;7;125;4_5;104
42343765;42343849;42347037;42532053;42616010;180;0;14;7;125;4_5;105
42682682;42682763;42685954;42871052;42955059;180;0;14;7;125;4_5;106
43025401;43025480;43028726;43216055;43300015;185;0;14;7;125;4_5;107
43366645;43366725;43369916;43559052;43643053;185;0;14;7;125;4_5;108
43709740;43709824;43713013;43902054;43986031;185;0;14;7;125;4_5;109
44052654;44052734;44055931;44245046;44329057;185;0;14;7;125;4_5;110
44395786;44395879;44399068;44594053;44678021;190;0;14;7;125;4_5;111
44744649;44744729;44747925;44943055;45027077;190;0;14;7;125;4_5;112
45093803;45093893;45097084;45292054;45376008;190;0;14;7;125;4_5;113
45446249;45446327;45449571;45647053;45731077;195;0;14;7;125;4_5;114
45797768;45797856;45801059;46000054;46084051;195;0;14;7;125;4_5;115
46150659;46150739;46153936;46353052;46437067;195;0;14;7;125;4_5;116
46503812;46503901;46507097;46706048;46790017;195;0;14;7;125;4_5;117
46856664;46856745;46859948;47065051;47149098;200;0;14;7;125;4_5;118
47215786;47215879;47219072;47424053;47507979;200;0;14;7;125;4_5;119
47574639;47574719;47577912;47783052;47867063;200;0;14;7;125;4_5;120
47933792;47933887;47937078;48146053;48229997;206;0;14;7;125;4_5;121
48302999;48303075;48306425;48514054;48598077;206;0;14;7;125;4_5;122
48664755;48664837;48668035;48877058;48961013;206;0;14;7;125;4_5;123
49027640;49027721;49030923;49240046;49324055;206;0;14;7;125;4_5;124
49390745;49390828;49394027;49609053;49692997;211;0;14;7;125;4_5;125
49759663;49759747;49762954;49978051;50062092;211;0;14;7;125;4_5;126
50128821;50128910;50132103;50347053;50431024;211;0;14;7;125;4_5;127
50497704;50497784;50500991;50720050;50804099;216;0;14;7;125;4_5;128
50870786;50870878;50874079;51093053;51176994;216;0;14;7;125;4_5;129
51247165;51247243;51250495;51468053;51552043;216;0;14;7;125;4_5;130
51618732;51618815;51622022;51841047;51925016;216;0;14;7;125;4_5;131
51991653;51991733;51994930;52220050;52304066;221;0;14;7;125;4_5;132
52370720;52370805;52374022;52599052;52683016;221;0;14;7;125;4_5;133
52749664;52749745;52752953;52978055;53062070;221;0;14;7;125;4_5;134
53128831;53128921;53132125;53363052;53447007;226;0;14;7;125;4_5;135
53513641;53513721;53516939;53748050;53832043;226;0;14;7;125;4_5;136
53902420;53902502;53905767;54135055;54219024;226;0;14;7;125;4_5;137
54285655;54285735;54288945;54520045;54604085;226;0;14;7;125;4_5;138
54670804;54670892;54674087;54909056;54993045;231;0;14;7;125;4_5;139
55059675;55059756;55062966;55298050;55382060;231;0;14;7;125;4_5;140
55448750;55448833;55452043;55687053;55770996;231;0;14;7;125;4_5;141
55837642;55837723;55840932;56082050;56166064;236;0;14;7;125;4_5;142
56232752;56232835;56236040;56477052;56560991;236;0;14;7;125;4_5;143
56627653;56627733;56630949;56872050;56956064;236;0;14;7;125;4_5;144
57026414;57026492;57029755;57269049;57353009;236;0;14;7;125;4_5;145
57419642;57419722;57422928;57668050;57752064;241;0;14;7;125;4_5;146
57818755;57818837;57822062;58067052;58151024;241;0;14;7;125;4_5;147
58217714;58217799;58221012;58466051;58550056;241;0;14;7;125;4_5;148
58616740;58616823;58620045;58871052;58955020;247;0;14;7;125;4_5;149
59021658;59021738;59024965;59276055;59360076;247;0;14;7;125;4_5;150
59426781;59426873;59430081;59681053;59765007;247;0;14;7;125;4_5;151
59835247;59835326;59838592;60090047;60174064;247;0;14;7;125;4_5;152
60240738;60240825;60244036;60499052;60583024;252;0;14;7;125;4_5;153
60649621;60649701;60652920;60908050;60992113;252;0;14;7;125;4_5;154
61058820;61058908;61062121;61317053;61401029;252;0;14;7;125;4_5;155
61467649;61467729;61470945;61732050;61816068;257;0;14;7;125;4_5;156
61882745;61882829;61886049;62147053;62230991;257;0;14;7;125;4_5;157
62297646;62297726;62300953;62562051;62646072;257;0;14;7;125;4_5;158
62712797;62712888;62716100;62977047;63060998;257;0;14;7;125;4_5;159
63131297;63131376;63134655;63400052;63484085;262;0;14;7;125;4_5;160
63550767;63550851;63554079;63821056;63905013;262;0;14;7;125;4_5;161
63971643;63971723;63974943;64242051;64326076;262;0;14;7;125;4_5;162
64392769;64392852;64396081;64667052;64751007;267;0;14;7;125;4_5;163
64817657;64817741;64820957;65092051;65176050;267;0;14;7;125;4_5;164
65242735;65242819;65246036;65517053;65601011;267;0;14;7;125;4_5;165
65667697;65667778;65670993;65942049;66026078;267;0;14;7;125;4_5;166
66096420;66096498;66099781;66375054;66459013;272;0;14;7;125;4_5;167
66525639;66525720;66528939;66806050;66890066;272;0;14;7;125;4_5;168
66956750;66956833;66960054;67237053;67321039;272;0;14;7;125;4_5;169
67387655;67387735;67390961;67672050;67756056;277;0;14;7;125;4_5;170
67822808;67822898;67826123;68107053;68191011;277;0;14;7;125;4_5;171
68257643;68257723;68260953;68542051;68626072;277;0;14;7;125;4_5;172
68692754;68692835;68696062;68977047;69060985;277;0;14;7;125;4_5;173
69127683;69127767;69130995;69418050;69502087;282;0;14;7;125;4_5;174
69572368;69572446;69575730;69861059;69945007;282;0;14;7;125;4_5;175
70011664;70011745;70014978;70302051;70386089;282;0;14;7;125;4_5;176
70452775;70452868;70456092;70747056;70831007;287;0;14;7;125;4_5;177
70897649;70897730;70900963;71192051;71276062;287;0;14;7;125;4_5;178
71342730;71342813;71346058;71637053;71721000;287;0;14;7;125;4_5;179
71787704;71787784;71791018;72082045;72166082;287;0;14;7;125;4_5;180
72232764;72232848;72236085;72533052;72617013;293;0;14;7;125;4_5;181
72687216;72687294;72690574;72986056;73070131;293;0;14;7;125;4_5;182
73136827;73136916;73140142;73437053;73520994;293;0;14;7;125;4_5;183
73587639;73587720;73590953;73892060;73976076;298;0;14;7;125;4_5;184
74042752;74042840;74046073;74347064;74431033;298;0;14;7;125;4_5;185
74497644;74497724;74500963;74802064;74886113;298;0;14;7;125;4_5;186
74952808;74952898;74956129;75257063;75341018;298;0;14;7;125;4_5;187
75407693;75407773;75411008;75718050;75802068;303;0;14;7;125;4_5;188
75868737;75868821;75872060;76179052;76263000;303;0;14;7;125;4_5;189
76333170;76333249;76336532;76642053;76726082;303;0;14;7;125;4_5;190
76792815;76792904;76796133;77109052;77192989;308;0;14;7;125;4_5;191
77259623;77259703;77262943;77576051;77660082;308;0;14;7;125;4_5;192
77726768;77726852;77730100;78043053;78127033;308;0;14;7;125;4_5;193
78193663;78193744;78196980;78510045;78594078;308;0;14;7;125;4_5;194
78660753;78660835;78664087;78981052;79065016;313;0;14;7;125;4_5;195
79131675;79131760;79134993;79452050;79536054;313;0;14;7;125;4_5;196
79606357;79606436;79609725;79925055;80009007;313;0;14;7;125;4_5;197
80075757;80075841;80079094;80402054;80486095;318;0;14;7;125;4_5;198
80552786;80552878;80556113;80879053;80962994;318;0;14;7;125;4_5;199
81029635;81029716;81032950;81356051;81440078;318;0;14;7;125;4_5;200
81506763;81506846;81510081;81833047;81917013;318;0;14;7;125;4_5;201
81983635;81983715;81986963;82314050;82398085;323;0;14;7;125;4_5;202
82464769;82464852;82468105;82795052;82879018;323;0;14;7;125;4_5;203
82945661;82945742;82948987;83276051;83360080;323;0;14;7;125;4_5;204
83430361;83430439;83433740;83765054;83849007;328;0;14;7;125;4_5;205
83915646;83915731;83918980;84252051;84336072;328;0;14;7;125;4_5;206
84402795;84402886;84406120;84739053;84822989;328;0;14;7;125;4_5;207
84889650;84889730;84892985;85226045;85310066;328;0;14;7;125;4_5;208
85376787;85376880;85380121;85717056;85801016;334;0;14;7;125;4_5;209
85867646;85867726;85870969;86208050;86292076;334;0;14;7;125;4_5;210
86358751;86358833;86362087;86699053;86783000;334;0;14;7;125;4_5;211
86853251;86853333;86856638;87198052;87282068;339;0;14;7;125;4_5;212
87348730;87348815;87352073;87695053;87779035;339;0;14;7;125;4_5;213
87845683;87845764;87849028;88192055;88276062;339;0;14;7;125;4_5;214
88342761;88342845;88346100;88689047;88772993;339;0;14;7;125;4_5;215
88839624;88839705;88842957;89192050;89276052;344;0;14;7;125;4_5;216
89342739;89342823;89346077;89695052;89779020;344;0;14;7;125;4_5;217
89845632;89845712;89848965;90198051;90282072;344;0;14;7;125;4_5;218
90348797;90348888;90352133;90705052;90789022;349;0;14;7;125;4_5;219
90859253;90859332;90862640;91214053;91298076;349;0;14;7;125;4_5;220
91364755;91364837;91368098;91721053;91805000;349;0;14;7;125;4_5;221
91871644;91871729;91874987;92228045;92312101;349;0;14;7;125;4_5;222
