TIteration;TBlock;TMessGen;TMessSend;TDisplay;TOA;Essai;TxPower;SF;Bandwith;CodingRate;Taille
18051637;18051717;18054888;18148055;18232035;90;0;14;7;250;4_7;74
18298756;18298838;18302017;18395052;18478967;90;0;14;7;250;4_7;75
18545610;18545690;18548852;18646055;18730025;93;0;14;7;250;4_7;76
18796716;18796796;18799978;18897057;18980990;93;0;14;7;250;4_7;77
19047623;19047703;19050873;19148056;19232025;93;0;14;7;250;4_7;78
19298733;19298816;19301992;19403057;19486990;97;0;14;7;250;4_7;79
19557395;19557473;19560691;19662066;19746059;97;0;14;7;250;4_7;80
19812740;19812824;19815994;19917058;20000968;97;0;14;7;250;4_7;81
20067673;20067754;20070927;20172050;20256012;97;0;14;7;250;4_7;82
20322708;20322793;20325979;20431057;20514998;100;0;14;7;250;4_7;83
20581654;20581735;20584912;20690055;20774027;100;0;14;7;250;4_7;84
20840754;20840836;20844017;20949058;21032998;100;0;14;7;250;4_7;85
21099775;21099860;21103047;21212055;21296055;104;0;14;7;250;4_7;86
21362747;21362830;21366006;21475058;21558981;104;0;14;7;250;4_7;87
21629348;21629426;21632667;21742058;21826065;104;0;14;7;250;4_7;88
21892786;21892878;21896048;22005052;22089059;104;0;14;7;250;4_7;89
22155675;22155755;22158929;22270059;22354081;108;0;14;7;250;4_7;90
22420796;22420891;22424070;22535057;22619017;108;0;14;7;250;4_7;91
22685651;22685731;22688920;22800056;22884036;108;0;14;7;250;4_7;92
22950741;22950824;22954002;23069057;23152970;111;0;14;7;250;4_7;93
23219634;23219718;23222904;23338056;23422089;111;0;14;7;250;4_7;94
23492496;23492575;23495813;23609060;23692990;111;0;14;7;250;4_7;95
23759594;23759674;23762852;23878050;23962059;111;0;14;7;250;4_7;96
24028800;24028891;24032074;24151057;24234981;115;0;14;7;250;4_7;97
24301618;24301698;24304884;24424055;24508044;115;0;14;7;250;4_7;98
24574739;24574822;24578004;24697058;24780990;115;0;14;7;250;4_7;99
24847612;24847693;24850882;24974055;25058055;118;0;14;7;250;4_7;100
25124788;25124881;25128052;25251058;25335018;118;0;14;7;250;4_7;101
25401704;25401785;25404979;25528056;25612094;118;0;14;7;250;4_7;102
25682415;25682493;25685744;25807054;25890996;118;0;14;7;250;4_7;103
25957635;25957716;25960904;26088055;26172055;122;0;14;7;250;4_7;104
26238747;26238834;26242025;26369057;26453042;122;0;14;7;250;4_7;105
26519710;26519790;26522974;26650056;26734063;122;0;14;7;250;4_7;106
26800788;26800881;26804070;26933057;27017021;126;0;14;7;250;4_7;107
27083767;27083851;27087033;27216056;27300077;126;0;14;7;250;4_7;108
27366772;27366856;27370048;27499058;27583018;126;0;14;7;250;4_7;109
27653374;27653452;27656702;27786052;27870063;126;0;14;7;250;4_7;110
27936737;27936820;27940008;28073057;28156990;129;0;14;7;250;4_7;111
28223628;28223708;28226902;28360055;28444083;129;0;14;7;250;4_7;112
28510811;28510902;28514095;28647058;28731038;129;0;14;7;250;4_7;113
28797671;28797751;28800952;28938055;29022067;133;0;14;7;250;4_7;114
29088838;29088928;29092116;29229057;29312999;133;0;14;7;250;4_7;115
29379639;29379724;29382925;29520055;29604083;133;0;14;7;250;4_7;116
29670766;29670850;29674045;29811052;29895018;133;0;14;7;250;4_7;117
29965322;29965400;29968659;30110057;30194063;136;0;14;7;250;4_7;118
30260777;30260861;30264062;30405061;30489012;136;0;14;7;250;4_7;119
30555640;30555720;30558916;30700055;30784065;136;0;14;7;250;4_7;120
30850767;30850851;30854057;30999057;31083048;140;0;14;7;250;4_7;121
31149651;31149731;31152929;31298056;31382075;140;0;14;7;250;4_7;122
31448747;31448830;31452029;31597058;31681021;140;0;14;7;250;4_7;123
31747664;31747744;31750940;31896054;31980081;140;0;14;7;250;4_7;124
32053632;32053709;32057076;32203059;32286990;143;0;14;7;250;4_7;125
32353638;32353718;32356920;32504055;32588057;143;0;14;7;250;4_7;126
32654748;32654834;32658031;32805058;32889025;143;0;14;7;250;4_7;127
32955660;32955741;32958944;33110055;33194100;147;0;14;7;250;4_7;128
33260793;33260885;33264090;33415058;33499007;147;0;14;7;250;4_7;129
33565657;33565738;33568933;33720055;33804077;147;0;14;7;250;4_7;130
33870776;33870861;33874065;34025052;34109038;147;0;14;7;250;4_7;131
34175687;34175767;34178974;34334055;34418063;151;0;14;7;250;4_7;132
34488545;34488624;34491917;34645059;34728994;151;0;14;7;250;4_7;133
34795685;34795766;34798974;34954056;35038087;151;0;14;7;250;4_7;134
35104855;35104944;35108150;35267057;35350996;154;0;14;7;250;4_7;135
35417653;35417733;35420937;35580056;35664069;154;0;14;7;250;4_7;136
35730756;35730838;35734043;35893058;35976983;154;0;14;7;250;4_7;137
36043637;36043722;36046929;36206050;36290081;154;0;14;7;250;4_7;138
36356776;36356861;36360074;36521057;36605021;158;0;14;7;250;4_7;139
36675367;36675446;36678707;36838057;36922089;158;0;14;7;250;4_7;140
36988783;36988876;36992076;37153056;37237018;158;0;14;7;250;4_7;141
37303669;37303750;37306966;37472055;37556065;161;0;14;7;250;4_7;142
37622747;37622830;37626039;37791058;37875003;161;0;14;7;250;4_7;143
37941719;37941803;37945002;38110055;38194071;161;0;14;7;250;4_7;144
38260754;38260836;38264054;38429052;38513029;161;0;14;7;250;4_7;145
38579705;38579785;38583013;38752055;38836073;165;0;14;7;250;4_7;146
38902776;38902860;38906078;39075057;39158990;165;0;14;7;250;4_7;147
39229302;39229380;39232652;39402058;39486063;165;0;14;7;250;4_7;148
39552763;39552850;39556067;39729057;39813023;169;0;14;7;250;4_7;149
39879657;39879737;39882992;40056055;40140165;169;0;14;7;250;4_7;150
40206907;40206987;40210192;40383062;40467034;169;0;14;7;250;4_7;151
40533657;40533738;40536952;40710050;40794059;169;0;14;7;250;4_7;152
40860760;40860843;40864063;41041057;41125055;172;0;14;7;250;4_7;153
41191702;41191782;41194996;41372055;41456087;172;0;14;7;250;4_7;154
41526419;41526497;41529769;41705060;41789018;172;0;14;7;250;4_7;155
41855665;41855745;41858970;42038055;42122131;176;0;14;7;250;4_7;156
42188875;42188960;42192174;42371058;42454994;176;0;14;7;250;4_7;157
42521650;42521731;42524950;42704056;42788065;176;0;14;7;250;4_7;158
42854781;42854874;42858084;43037052;43121034;176;0;14;7;250;4_7;159
43187701;43187781;43191004;43374055;43458048;179;0;14;7;250;4_7;160
43524758;43524840;43528067;43711057;43795021;179;0;14;7;250;4_7;161
43861675;43861755;43864979;44048060;44132094;179;0;14;7;250;4_7;162
44202463;44202542;44205821;44391059;44475013;183;0;14;7;250;4_7;163
44541619;44541699;44544925;44732056;44816063;183;0;14;7;250;4_7;164
44882767;44882851;44886074;45073058;45157013;183;0;14;7;250;4_7;165
45223662;45223743;45226972;45414050;45498083;183;0;14;7;250;4_7;166
45564809;45564899;45568118;45759057;45843018;186;0;14;7;250;4_7;167
45909673;45909754;45912983;46104055;46188073;186;0;14;7;250;4_7;168
46254774;46254857;46258086;46449058;46532994;186;0;14;7;250;4_7;169
46599631;46599716;46602950;46798055;46882098;190;0;14;7;250;4_7;170
46952497;46952575;46955856;47148060;47232005;190;0;14;7;250;4_7;171
47298695;47298776;47302004;47497055;47581075;190;0;14;7;250;4_7;172
47647779;47647874;47651092;47846056;47929998;190;0;14;7;250;4_7;173
47996660;47996741;47999971;48197055;48281077;194;0;14;7;250;4_7;174
48347764;48347848;48351082;48548057;48631994;194;0;14;7;250;4_7;175
48698669;48698750;48701979;48899055;48983067;194;0;14;7;250;4_7;176
49049751;49049834;49053074;49254057;49338013;197;0;14;7;250;4_7;177
49408418;49408496;49411779;49611062;49695087;197;0;14;7;250;4_7;178
49761770;49761853;49765088;49966058;50050014;197;0;14;7;250;4_7;179
50116675;50116755;50119979;50321050;50405074;197;0;14;7;250;4_7;180
50471769;50471856;50475095;50680056;50764041;201;0;14;7;250;4_7;181
50830695;50830775;50834010;51039054;51123163;201;0;14;7;250;4_7;182
51189902;51189982;51193221;51398056;51482017;201;0;14;7;250;4_7;183
51548646;51548726;51551954;51761054;51845069;204;0;14;7;250;4_7;184
51911763;51911847;51915085;52124056;52207991;204;0;14;7;250;4_7;185
52278221;52278299;52281584;52491056;52575089;204;0;14;7;250;4_7;186
52641795;52641890;52645110;52854051;52937979;204;0;14;7;250;4_7;187
53004625;53004705;53007947;53221054;53305082;208;0;14;7;250;4_7;188
53371771;53371854;53375091;53588060;53672028;208;0;14;7;250;4_7;189
53738686;53738767;53742007;53955054;54039066;208;0;14;7;250;4_7;190
54105787;54105880;54109112;54324056;54407997;212;0;14;7;250;4_7;191
54474644;54474728;54477969;54693054;54777059;212;0;14;7;250;4_7;192
54847340;54847418;54850718;55064058;55148017;212;0;14;7;250;4_7;193
55214673;55214753;55217991;55433053;55517074;212;0;14;7;250;4_7;194
55583769;55583852;55587095;55806056;55889998;215;0;14;7;250;4_7;195
55956620;55956701;55959939;56179054;56263056;215;0;14;7;250;4_7;196
56329749;56329833;56333075;56552056;56636011;215;0;14;7;250;4_7;197
56702680;56702760;56706010;56929054;57013095;219;0;14;7;250;4_7;198
57079912;57079992;57083246;57306056;57390020;219;0;14;7;250;4_7;199
57456677;57456757;57460003;57683054;57767064;219;0;14;7;250;4_7;200
57837470;57837548;57840851;58063053;58147024;219;0;14;7;250;4_7;201
58213662;58213747;58216994;58444054;58528093;222;0;14;7;250;4_7;202
58594787;58594880;58598114;58825056;58909013;222;0;14;7;250;4_7;203
58975625;58975705;58978954;59206054;59290070;222;0;14;7;250;4_7;204
59356783;59356877;59360110;59591060;59675017;226;0;14;7;250;4_7;205
59741678;59741759;59745010;59976054;60060072;226;0;14;7;250;4_7;206
60126803;60126894;60130134;60361056;60445000;226;0;14;7;250;4_7;207
60515374;60515456;60518754;60747051;60831058;226;0;14;7;250;4_7;208
60897773;60897856;60901112;61134056;61218036;229;0;14;7;250;4_7;209
61284694;61284778;61288032;61521054;61605082;229;0;14;7;250;4_7;210
61671775;61671858;61675117;61908056;61992012;229;0;14;7;250;4_7;211
62058633;62058714;62061956;62299054;62383058;233;0;14;7;250;4_7;212
62449757;62449843;62453098;62690056;62774020;233;0;14;7;250;4_7;213
62840681;62840762;62844013;63081054;63165064;233;0;14;7;250;4_7;214
63231793;63231886;63235135;63472055;63556026;233;0;14;7;250;4_7;215
63626353;63626432;63629735;63871061;63955080;237;0;14;7;250;4_7;216
64021759;64021841;64025095;64266056;64349998;237;0;14;7;250;4_7;217
64416648;64416728;64419969;64661054;64745095;237;0;14;7;250;4_7;218
64811759;64811841;64815100;65060056;65144076;240;0;14;7;250;4_7;219
65210765;65210850;65214112;65459054;65543058;240;0;14;7;250;4_7;220
65609800;65609890;65613143;65858056;65942015;240;0;14;7;250;4_7;221
66008686;66008766;66012027;66257048;66341059;240;0;14;7;250;4_7;222
