TIteration;TBlock;TMessGen;TMessSend;TDisplay;TOA;Essai;TxPower;SF;Bandwith;CodingRate;Taille
30900602;30900691;30903871;31221052;31305069;312;0;14;8;125;4_6;84
31371789;31371885;31375054;31692055;31776006;312;0;14;8;125;4_6;85
31846316;31846394;31849628;32165055;32249034;312;0;14;8;125;4_6;86
32315739;32315822;32319002;32648054;32731983;325;0;14;8;125;4_6;87
32798596;32798677;32801847;33131057;33215075;325;0;14;8;125;4_6;88
33281758;33281844;33285017;33614059;33698021;325;0;14;8;125;4_6;89
33764652;33764732;33767914;34097053;34181044;325;0;14;8;125;4_6;90
34247752;34247834;34251021;34592059;34675983;337;0;14;8;125;4_6;91
34742609;34742693;34745873;35087053;35171036;337;0;14;8;125;4_6;92
35241317;35241395;35244626;35584057;35667999;337;0;14;8;125;4_6;93
35734660;35734744;35737927;36079053;36163044;337;0;14;8;125;4_6;94
36229728;36229813;36232996;36586054;36669981;349;0;14;8;125;4_6;95
36736624;36736704;36739886;37093057;37177083;349;0;14;8;125;4_6;96
37243762;37243846;37247031;37600054;37683981;349;0;14;8;125;4_6;97
37750612;37750692;37753875;38107052;38191046;349;0;14;8;125;4_6;98
38257739;38257822;38261013;38626054;38710014;361;0;14;8;125;4_6;99
38776662;38776742;38779918;39145052;39229059;361;0;14;8;125;4_6;100
39299368;39299446;39302693;39666057;39750012;361;0;14;8;125;4_6;101
39816688;39816768;39819953;40185053;40269073;361;0;14;8;125;4_6;102
40335768;40335851;40339041;40716054;40799997;374;0;14;8;125;4_6;103
40866623;40866703;40869886;41247052;41331071;374;0;14;8;125;4_6;104
41397807;41397901;41401084;41778055;41861997;374;0;14;8;125;4_6;105
41928631;41928711;41931894;42309053;42393077;374;0;14;8;125;4_6;106
42459783;42459876;42463056;42854059;42938036;386;0;14;8;125;4_6;107
43004681;43004762;43007946;43399053;43483073;386;0;14;8;125;4_6;108
43553366;43553444;43556689;43946057;44030003;386;0;14;8;125;4_6;109
44096663;44096744;44099938;44491053;44575092;386;0;14;8;125;4_6;110
44641764;44641846;44645037;45048054;45132042;398;0;14;8;125;4_6;111
45198716;45198799;45201992;45605052;45689065;398;0;14;8;125;4_6;112
45755760;45755844;45759041;46162059;46245992;398;0;14;8;125;4_6;113
46312626;46312706;46315904;46719053;46803065;398;0;14;8;125;4_6;114
46869755;46869837;46873037;47288055;47371999;411;0;14;8;125;4_6;115
47442260;47442342;47445586;47861055;47945059;411;0;14;8;125;4_6;116
48011751;48011834;48015039;48430055;48514019;411;0;14;8;125;4_6;117
48580668;48580752;48583948;48999053;49083085;411;0;14;8;125;4_6;118
49149786;49149879;49153076;49580055;49664010;423;0;14;8;125;4_6;119
49730639;49730720;49733914;50161053;50245063;423;0;14;8;125;4_6;120
50311733;50311816;50315015;50742053;50826018;423;0;14;8;125;4_6;121
50892653;50892733;50895930;51323051;51407082;423;0;14;8;125;4_6;122
51473771;51473854;51477066;51916053;52000026;435;0;14;8;125;4_6;123
52074192;52074268;52077625;52515053;52599065;435;0;14;8;125;4_6;124
52665740;52665823;52669024;53108053;53192000;435;0;14;8;125;4_6;125
53258636;53258721;53261917;53701051;53785070;435;0;14;8;125;4_6;126
53851813;53851902;53855100;54306053;54389987;447;0;14;8;125;4_6;127
54456593;54456673;54459879;54911051;54995089;447;0;14;8;125;4_6;128
55061779;55061872;55065124;55516053;55600015;447;0;14;8;125;4_6;129
55666642;55666723;55669928;56121051;56205060;447;0;14;8;125;4_6;130
56275250;56275329;56278588;56740055;56823982;460;0;14;8;125;4_6;131
56890640;56890720;56893945;57357051;57441070;460;0;14;8;125;4_6;132
57507759;57507843;57511049;57974053;58058011;460;0;14;8;125;4_6;133
58124742;58124825;58128026;58591051;58675078;460;0;14;8;125;4_6;134
58741787;58741880;58745089;59222053;59306015;472;0;14;8;125;4_6;135
59372637;59372717;59375919;59853051;59937035;472;0;14;8;125;4_6;136
60003721;60003811;60007020;60484053;60568028;472;0;14;8;125;4_6;137
60634708;60634789;60637992;61115051;61199064;472;0;14;8;125;4_6;138
61269492;61269570;61272907;61760055;61844015;484;0;14;8;125;4_6;139
61910696;61910777;61913984;62403051;62487064;484;0;14;8;125;4_6;140
62553744;62553827;62557036;63046053;63130034;484;0;14;8;125;4_6;141
63196667;63196747;63199968;63689051;63773072;484;0;14;8;125;4_6;142
63839771;63839854;63843068;64344053;64427993;497;0;14;8;125;4_6;143
64494609;64494693;64497910;64999051;65083144;497;0;14;8;125;4_6;144
65149859;65149947;65153154;65654062;65738026;497;0;14;8;125;4_6;145
65808820;65808906;65812168;66312053;66396065;497;0;14;8;125;4_6;146
66462742;66462825;66466042;66979053;67062996;509;0;14;8;125;4_6;147
67129666;67129750;67132959;67646051;67730097;509;0;14;8;125;4_6;148
67796786;67796880;67800083;68313053;68397041;509;0;14;8;125;4_6;149
68463676;68463756;68466971;68980051;69064097;509;0;14;8;125;4_6;150
69130878;69130958;69134171;69659053;69743009;521;0;14;8;125;4_6;151
69809644;69809724;69812937;70338051;70422064;521;0;14;8;125;4_6;152
70488742;70488825;70492049;71017053;71101059;521;0;14;8;125;4_6;153
71171258;71171336;71174650;71698054;71782064;521;0;14;8;125;4_6;154
71848735;71848819;71852040;72389053;72473022;533;0;14;8;125;4_6;155
72539644;72539724;72542947;73080055;73164078;533;0;14;8;125;4_6;156
73230777;73230871;73234081;73771053;73854991;533;0;14;8;125;4_6;157
73921613;73921694;73924915;74462051;74546074;533;0;14;8;125;4_6;158
74612806;74612900;74616115;75165064;75249034;546;0;14;8;125;4_6;159
75315654;75315735;75318954;75868063;75952080;546;0;14;8;125;4_6;160
76022421;76022499;76025780;76575055;76658995;546;0;14;8;125;4_6;161
76725645;76725726;76728951;77278069;77362080;546;0;14;8;125;4_6;162
77428752;77428833;77432058;77995053;78079020;558;0;14;8;125;4_6;163
78145661;78145741;78148965;78712051;78796117;558;0;14;8;125;4_6;164
78862786;78862878;78866091;79429053;79512980;558;0;14;8;125;4_6;165
79579648;79579728;79582954;80146051;80230074;558;0;14;8;125;4_6;166
80296822;80296910;80300141;80875053;80959010;570;0;14;8;125;4_6;167
81025647;81025728;81028948;81604051;81688065;570;0;14;8;125;4_6;168
81758391;81758469;81761749;82335055;82418995;570;0;14;8;125;4_6;169
82485670;82485755;82488982;83064051;83148054;570;0;14;8;125;4_6;170
83214734;83214819;83218047;83805053;83889009;583;0;14;8;125;4_6;171
83955642;83955723;83958948;84546056;84630078;583;0;14;8;125;4_6;172
84696764;84696848;84700073;85287053;85371015;583;0;14;8;125;4_6;173
85437638;85437719;85440941;86028051;86112130;583;0;14;8;125;4_6;174
86178854;86178944;86182165;86781053;86865034;595;0;14;8;125;4_6;175
86935298;86935376;86938659;87538053;87622093;595;0;14;8;125;4_6;176
87688785;87688878;87692115;88291053;88375026;595;0;14;8;125;4_6;177
88441670;88441751;88444982;89044051;89128084;595;0;14;8;125;4_6;178
89194765;89194848;89198083;89809053;89892996;607;0;14;8;125;4_6;179
89959622;89959707;89962928;90574051;90658066;607;0;14;8;125;4_6;180
90724813;90724902;90728131;91339053;91423009;607;0;14;8;125;4_6;181
91489669;91489750;91492999;92104051;92188086;607;0;14;8;125;4_6;182
92254810;92254900;92258143;92881058;92964991;620;0;14;8;125;4_6;183
93035124;93035202;93038486;93660053;93744064;620;0;14;8;125;4_6;184
93810728;93810811;93814060;94437053;94521009;620;0;14;8;125;4_6;185
94587659;94587739;94590971;95214051;95298074;620;0;14;8;125;4_6;186
95364735;95364819;95368051;96005053;96089064;632;0;14;8;125;4_6;187
96155718;96155802;96159030;96796056;96880093;632;0;14;8;125;4_6;188
96946780;96946872;96950102;97587053;97671015;632;0;14;8;125;4_6;189
97737638;97737719;97740954;98378051;98462064;632;0;14;8;125;4_6;190
98532247;98532330;98535628;99183055;99267020;644;0;14;8;125;4_6;191
99333642;99333722;99336959;99986051;100070125;644;0;14;8;125;4_6;192
100136845;100136935;100140170;100789052;100873020;644;0;14;8;125;4_6;193
100939691;100939771;100943012;101592050;101676069;644;0;14;8;125;4_6;194
101742756;101742838;101746082;102407052;102490990;656;0;14;8;125;4_6;195
102557634;102557714;102560958;103222050;103306100;656;0;14;8;125;4_6;196
103372798;103372889;103376119;104037052;104121042;656;0;14;8;125;4_6;197
104187710;104187790;104191039;104852050;104936073;656;0;14;8;125;4_6;198
105006458;105006536;105009843;105682054;105766019;669;0;14;8;125;4_6;199
105832657;105832737;105835974;106509050;106593071;669;0;14;8;125;4_6;200
106659759;106659842;106663082;107336052;107419997;669;0;14;8;125;4_6;201
107486708;107486789;107490031;108163050;108247066;669;0;14;8;125;4_6;202
108313785;108313877;108317114;109002052;109086054;681;0;14;8;125;4_6;203
109152696;109152776;109156025;109841054;109925073;681;0;14;8;125;4_6;204
109991768;109991851;109995099;110680052;110763992;681;0;14;8;125;4_6;205
110834210;110834289;110837598;111523052;111607073;681;0;14;8;125;4_6;206
111673804;111673899;111677140;112374052;112457984;693;0;14;8;125;4_6;207
112524622;112524702;112527947;113225050;113309073;693;0;14;8;125;4_6;208
113375785;113375881;113379120;114076052;114160021;693;0;14;8;125;4_6;209
114226665;114226745;114229993;114927050;115011077;693;0;14;8;125;4_6;210
115077781;115077874;115081124;115790052;115874001;706;0;14;8;125;4_6;211
115940636;115940720;115943968;116653050;116737066;706;0;14;8;125;4_6;212
116807364;116807442;116810752;117519054;117603040;706;0;14;8;125;4_6;213
117669713;117669797;117673067;118382050;118466077;706;0;14;8;125;4_6;214
118532828;118532917;118536162;119259052;119342990;718;0;14;8;125;4_6;215
119409646;119409726;119412981;120136050;120220077;718;0;14;8;125;4_6;216
120286776;120286869;120290109;121013052;121097077;718;0;14;8;125;4_6;217
121163697;121163777;121167033;121890050;121974098;718;0;14;8;125;4_6;218
122040819;122040907;122044156;122779052;122863009;730;0;14;8;125;4_6;219
122933295;122933374;122936678;123670052;123754066;730;0;14;8;125;4_6;220
123820768;123820851;123824107;124559052;124642995;730;0;14;8;125;4_6;221
124709631;124709715;124712966;125448050;125532096;730;0;14;8;125;4_6;222
