TIteration;TBlock;TMessGen;TMessSend;TDisplay;TOA;Essai;TxPower;SF;Bandwith;CodingRate;Taille
15748741;15748828;15751987;15931055;16015019;175;0;14;8;125;4_5;49
16081705;16081785;16084940;16264053;16348031;175;0;14;8;125;4_5;50
16414733;16414816;16417976;16607055;16690992;185;0;14;8;125;4_5;51
16757619;16757699;16760843;16950057;17034063;185;0;14;8;125;4_5;52
17100788;17100881;17104033;17293055;17376976;185;0;14;8;125;4_5;53
17443634;17443714;17446882;17636053;17720044;185;0;14;8;125;4_5;54
17790409;17790487;17793705;17991057;18075036;196;0;14;8;125;4_5;55
18141662;18141743;18144892;18344053;18428057;196;0;14;8;125;4_5;56
18494776;18494860;18498033;18697055;18781008;196;0;14;8;125;4_5;57
18847646;18847726;18850886;19050053;19134124;196;0;14;8;125;4_5;58
19200814;19200903;19204066;19413055;19496974;206;0;14;8;125;4_5;59
19563602;19563686;19566831;19776053;19860061;206;0;14;8;125;4_5;60
19926786;19926879;19930035;20139055;20222981;206;0;14;8;125;4_5;61
20289665;20289745;20292908;20502053;20586051;206;0;14;8;125;4_5;62
20656227;20656305;20659522;20877061;20961010;216;0;14;8;125;4_5;63
21027646;21027727;21030890;21252052;21336034;216;0;14;8;125;4_5;64
21402723;21402807;21405972;21627054;21710986;216;0;14;8;125;4_5;65
21777645;21777725;21780896;22002052;22086098;216;0;14;8;125;4_5;66
22152743;22152826;22155992;22387054;22470971;226;0;14;8;125;4_5;67
22537678;22537758;22540931;22772052;22856023;226;0;14;8;125;4_5;68
22922759;22922843;22926015;23157055;23240971;226;0;14;8;125;4_5;69
23307623;23307703;23310873;23542053;23626023;226;0;14;8;125;4_5;70
23696341;23696420;23699647;23939057;24022996;237;0;14;8;125;4_5;71
24089724;24089808;24092974;24334052;24418053;237;0;14;8;125;4_5;72
24484763;24484846;24488021;24729055;24812999;237;0;14;8;125;4_5;73
24879634;24879718;24882884;25124053;25208067;237;0;14;8;125;4_5;74
25274769;25274853;25278033;25529054;25612992;247;0;14;8;125;4_5;75
25679629;25679709;25682873;25934052;26018053;247;0;14;8;125;4_5;76
26084791;26084883;26088043;26339055;26422992;247;0;14;8;125;4_5;77
26493268;26493347;26496568;26746055;26830038;247;0;14;8;125;4_5;78
26896770;26896854;26900031;27161055;27244990;257;0;14;8;125;4_5;79
27311668;27311748;27314923;27576053;27660053;257;0;14;8;125;4_5;80
27726746;27726830;27730009;27991055;28075012;257;0;14;8;125;4_5;81
28141652;28141732;28144906;28406053;28490038;257;0;14;8;125;4_5;82
28556743;28556830;28560011;28831055;28914992;267;0;14;8;125;4_5;83
28981638;28981718;28984929;29256053;29340034;267;0;14;8;125;4_5;84
29406762;29406846;29410025;29681059;29765012;267;0;14;8;125;4_5;85
29835308;29835387;29838619;30108055;30192057;267;0;14;8;125;4_5;86
30258743;30258826;30262006;30543055;30626994;277;0;14;8;125;4_5;87
30693633;30693713;30696890;30978053;31062033;277;0;14;8;125;4_5;88
31128782;31128876;31132046;31413059;31497017;277;0;14;8;125;4_5;89
31563635;31563716;31566894;31848053;31932059;277;0;14;8;125;4_5;90
31998786;31998879;32002060;32293055;32376992;288;0;14;8;125;4_5;91
32443647;32443727;32446902;32738053;32822031;288;0;14;8;125;4_5;92
32888702;32888783;32891972;33183055;33266988;288;0;14;8;125;4_5;93
33337274;33337356;33340590;33630055;33714069;288;0;14;8;125;4_5;94
33780777;33780871;33784050;34087055;34170981;298;0;14;8;125;4_5;95
34237656;34237736;34240918;34544053;34628065;298;0;14;8;125;4_5;96
34694760;34694844;34698029;35001055;35084992;298;0;14;8;125;4_5;97
35151630;35151710;35154892;35458053;35542036;298;0;14;8;125;4_5;98
35608729;35608814;35612011;35925055;36009021;308;0;14;8;125;4_5;99
36075711;36075791;36078972;36392053;36476067;308;0;14;8;125;4_5;100
36546374;36546452;36549699;36861057;36945014;308;0;14;8;125;4_5;101
37011710;37011790;37014981;37328053;37412069;308;0;14;8;125;4_5;102
37478748;37478832;37482019;37805055;37889014;318;0;14;8;125;4_5;103
37955636;37955717;37958904;38282053;38366073;318;0;14;8;125;4_5;104
38432767;38432855;38436048;38759055;38842996;318;0;14;8;125;4_5;105
38909632;38909713;38912900;39236053;39320069;318;0;14;8;125;4_5;106
39386793;39386885;39390061;39723063;39807050;329;0;14;8;125;4_5;107
39873674;39873754;39876946;40210053;40294063;329;0;14;8;125;4_5;108
40364372;40364450;40367695;40699057;40782997;329;0;14;8;125;4_5;109
40849661;40849741;40852938;41186053;41270067;329;0;14;8;125;4_5;110
41336794;41336889;41340066;41683055;41767012;339;0;14;8;125;4_5;111
41833674;41833755;41836956;42180053;42264069;339;0;14;8;125;4_5;112
42330802;42330893;42334080;42677055;42760999;339;0;14;8;125;4_5;113
42827629;42827710;42830902;43174053;43258083;339;0;14;8;125;4_5;114
43324771;43324854;43328048;43681055;43765012;349;0;14;8;125;4_5;115
43835360;43835443;43838683;44192055;44276083;349;0;14;8;125;4_5;116
44342736;44342820;44346019;44699055;44783025;349;0;14;8;125;4_5;117
44849678;44849758;44852950;45206057;45290088;349;0;14;8;125;4_5;118
45356773;45356855;45360056;45723055;45807010;359;0;14;8;125;4_5;119
45873642;45873723;45876918;46240053;46324079;359;0;14;8;125;4_5;120
46390761;46390844;46394035;46757055;46841030;359;0;14;8;125;4_5;121
46907657;46907737;46910929;47274053;47358053;359;0;14;8;125;4_5;122
47424805;47424895;47428095;47801055;47885025;370;0;14;8;125;4_5;123
47957960;47958036;47961384;48333055;48417083;370;0;14;8;125;4_5;124
48483755;48483838;48487033;48860055;48944001;370;0;14;8;125;4_5;125
49010662;49010742;49013942;49387053;49471079;370;0;14;8;125;4_5;126
49537802;49537893;49541088;49926054;50010010;380;0;14;8;125;4_5;127
50076674;50076755;50079966;50465051;50549072;380;0;14;8;125;4_5;128
50615771;50615854;50619064;51004057;51088020;380;0;14;8;125;4_5;129
51154645;51154726;51157928;51543051;51627070;380;0;14;8;125;4_5;130
51697301;51697379;51700637;52094055;52178009;390;0;14;8;125;4_5;131
52244608;52244689;52247891;52643051;52727076;390;0;14;8;125;4_5;132
52793742;52793825;52797034;53192053;53276002;390;0;14;8;125;4_5;133
53342681;53342762;53345973;53741051;53825078;390;0;14;8;125;4_5;134
53891780;53891873;53895083;54300053;54384013;400;0;14;8;125;4_5;135
54450620;54450700;54453903;54859051;54943052;400;0;14;8;125;4_5;136
55009751;55009837;55013038;55418053;55502043;400;0;14;8;125;4_5;137
55568704;55568785;55571989;55977051;56061064;400;0;14;8;125;4_5;138
56131458;56131536;56134806;56548055;56632029;411;0;14;8;125;4_5;139
56698710;56698791;56702001;57117051;57201062;411;0;14;8;125;4_5;140
57267748;57267831;57271040;57686053;57770000;411;0;14;8;125;4_5;141
57836653;57836733;57839945;58255051;58339070;411;0;14;8;125;4_5;142
58405768;58405852;58409066;58834053;58918009;421;0;14;8;125;4_5;143
58984643;58984732;58987939;59413051;59497087;421;0;14;8;125;4_5;144
59563804;59563894;59567102;59992053;60076052;421;0;14;8;125;4_5;145
60146313;60146391;60149657;60573053;60657080;421;0;14;8;125;4_5;146
60723768;60723852;60727069;61162053;61246020;431;0;14;8;125;4_5;147
61312653;61312738;61315947;61751051;61835091;431;0;14;8;125;4_5;148
61901785;61901878;61905077;62340053;62423985;431;0;14;8;125;4_5;149
62490686;62490767;62493987;62929051;63013080;431;0;14;8;125;4_5;150
63079841;63079931;63083135;63528053;63612013;441;0;14;8;125;4_5;151
63678639;63678720;63681930;64127051;64211080;441;0;14;8;125;4_5;152
64277751;64277833;64281054;64726053;64810013;441;0;14;8;125;4_5;153
64880262;64880340;64883613;65329053;65413066;441;0;14;8;125;4_5;154
65479785;65479878;65483089;65938053;66022015;452;0;14;8;125;4_5;155
66088741;66088825;66092038;66547051;66631057;452;0;14;8;125;4_5;156
66697764;66697848;66701064;67156053;67240009;452;0;14;8;125;4_5;157
67306643;67306723;67309939;67765051;67849056;452;0;14;8;125;4_5;158
67915752;67915839;67919056;68386053;68470022;462;0;14;8;125;4_5;159
68536642;68536722;68539945;69007051;69091132;462;0;14;8;125;4_5;160
69161540;69161618;69164911;69629055;69713033;462;0;14;8;125;4_5;161
69779681;69779762;69782978;70250051;70334068;462;0;14;8;125;4_5;162
70400742;70400825;70404051;70881053;70964989;472;0;14;8;125;4_5;163
71031608;71031689;71034912;71512051;71596106;472;0;14;8;125;4_5;164
71662797;71662888;71666104;72143053;72226995;472;0;14;8;125;4_5;165
72293665;72293746;72296973;72774051;72858093;472;0;14;8;125;4_5;166
72924808;72924896;72928121;73415053;73499002;482;0;14;8;125;4_5;167
73565631;73565711;73568930;74056051;74140087;482;0;14;8;125;4_5;168
74210340;74210418;74213705;74699055;74783000;482;0;14;8;125;4_5;169
74849644;74849729;74852954;75340051;75424062;482;0;14;8;125;4_5;170
75490786;75490880;75494096;75991053;76075056;493;0;14;8;125;4_5;171
76141682;76141762;76144978;76642056;76726095;493;0;14;8;125;4_5;172
76792774;76792859;76796089;77293053;77376996;493;0;14;8;125;4_5;173
77443656;77443737;77446959;77944051;78028070;493;0;14;8;125;4_5;174
78094792;78094884;78098096;78605053;78689029;503;0;14;8;125;4_5;175
78759237;78759315;78762595;79270053;79354066;503;0;14;8;125;4_5;176
79420799;79420890;79424115;79931053;80015015;503;0;14;8;125;4_5;177
80081705;80081785;80085020;80592051;80676078;503;0;14;8;125;4_5;178
80742751;80742833;80746069;81263053;81346991;513;0;14;8;125;4_5;179
81413635;81413719;81416939;81934051;82018091;513;0;14;8;125;4_5;180
82084885;82084965;82088187;82605053;82689009;513;0;14;8;125;4_5;181
82755646;82755727;82758959;83276051;83360084;513;0;14;8;125;4_5;182
83426788;83426882;83430108;83957058;84041000;523;0;14;8;125;4_5;183
84115201;84115279;84118563;84644054;84728068;523;0;14;8;125;4_5;184
84794739;84794823;84798073;85325054;85409020;523;0;14;8;125;4_5;185
85475663;85475767;85478995;86006052;86090105;523;0;14;8;125;4_5;186
86156746;86156829;86160062;86697053;86781009;533;0;14;8;125;4_5;187
86847646;86847727;86850963;87388056;87472078;533;0;14;8;125;4_5;188
87538777;87538870;87542096;88079053;88163009;533;0;14;8;125;4_5;189
88229660;88229741;88232976;88770051;88854072;533;0;14;8;125;4_5;190
88920764;88920852;88924087;89473053;89557022;544;0;14;8;125;4_5;191
89629353;89629431;89632721;90182053;90266057;544;0;14;8;125;4_5;192
90332805;90332894;90336131;90885053;90968989;544;0;14;8;125;4_5;193
91035672;91035752;91038987;91588051;91672064;544;0;14;8;125;4_5;194
91738749;91738833;91742077;92301053;92385009;554;0;14;8;125;4_5;195
92451631;92451712;92454952;93014051;93098128;554;0;14;8;125;4_5;196
93164815;93164904;93168138;93727053;93810996;554;0;14;8;125;4_5;197
93877661;93877741;93880989;94440051;94524080;554;0;14;8;125;4_5;198
94594772;94594854;94598168;95164055;95248011;564;0;14;8;125;4_5;199
95314627;95314707;95317948;95887051;95971070;564;0;14;8;125;4_5;200
96037742;96037825;96041073;96610053;96693998;564;0;14;8;125;4_5;201
96760640;96760724;96763967;97333051;97417068;564;0;14;8;125;4_5;202
97483773;97483858;97487138;98066053;98150032;574;0;14;8;125;4_5;203
98216676;98216756;98219992;98799056;98883091;574;0;14;8;125;4_5;204
98949772;98949857;98953104;99532053;99616000;574;0;14;8;125;4_5;205
99682641;99682721;99685967;100265051;100349076;574;0;14;8;125;4_5;206
100419405;100419487;100422790;101011054;101095046;585;0;14;8;125;4_5;207
101161663;101161743;101164986;101754050;101838083;585;0;14;8;125;4_5;208
101904816;101904905;101908149;102497052;102581025;585;0;14;8;125;4_5;209
102647681;102647761;102651015;103240050;103324081;585;0;14;8;125;4_5;210
103390776;103390869;103394114;103993052;104077035;595;0;14;8;125;4_5;211
104143695;104143780;104147024;104746050;104830100;595;0;14;8;125;4_5;212
104896809;104896899;104900135;105499052;105583035;595;0;14;8;125;4_5;213
105653325;105653403;105656717;106254052;106338064;595;0;14;8;125;4_5;214
106404796;106404887;106408132;107017052;107101014;605;0;14;8;125;4_5;215
107167644;107167724;107170974;107780050;107864073;605;0;14;8;125;4_5;216
107930770;107930853;107934109;108543052;108627014;605;0;14;8;125;4_5;217
108693722;108693806;108697045;109306050;109390061;605;0;14;8;125;4_5;218
109456753;109456836;109460101;110079052;110163014;615;0;14;8;125;4_5;219
110229691;110229771;110233027;110852050;110936073;615;0;14;8;125;4_5;220
111006365;111006443;111009756;111628054;111712008;615;0;14;8;125;4_5;221
111778653;111778734;111781986;112401050;112485077;615;0;14;8;125;4_5;222
